"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"alo.1",172.104185053408,8,8,0.0544295468014373,0.154761904761905,616.282622337341
"alo.1",2656.85202462214,7,8,0.00125914001665821,0.146428571428571,2323.94566869736
"alo.1",2384.30411507101,9,10,0.052866100186694,0.19047619047619,3107.80205965042
"alo.1",93.7492840135167,7,9,0.0945555361252342,0.166666666666667,480.326967477798
"alo.1",472.531682040028,10,9,0.0711607516180378,0.166666666666667,1086.37356925011
"alo.1",1309.72262625264,7,8,0.0519226128178314,0.164285714285714,1439.01100993156
"alo.1",1175.08866115277,10,8,0.0213498804591751,0.169047619047619,1852.37749195099
"alo.1",546.477571160769,9,9,0.0235117091756969,0.170238095238095,1012.46946907043
"alo.1",1197.27076361162,6,7,0.0401285206423838,0.155952380952381,1203.53064060211
"alo.1",974.582006504061,15,5,0.0515672633810512,0.158333333333333,1894.20966529846
