"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hjn.300",500,6,8,0.1,0.146296296296296,92.6324772834778
"hjn.300",498,4,11,0.09,0.138888888888889,66.9785294532776
"hjn.300",498,5,8,0.0999,0.144444444444444,93.8459775447845
"hjn.300",502,5,9,0.1,0.15,58.5665829181671
"hjn.300",501,3,9,0.0901,0.140740740740741,60.4529123306274
"hjn.300",500,5,8,0.090001,0.144444444444444,71.0720460414886
"hjn.300",500,6,10,0.09,0.140740740740741,89.1993465423584
"hjn.300",498,5,9,0.09,0.140740740740741,89.3742575645447
"hjn.300",499,6,8,0.09,0.137037037037037,96.3519260883331
"hjn.300",502,5,9,0.09,0.135185185185185,77.1208891868591
