"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"lbfgsb3.1",500.006613083832,5,8,0.0891061372213303,0.178571428571429,3231.73880577087
"lbfgsb3.1",500.008220876726,5,8,0.0900565514172742,0.170238095238095,1799.04607439041
"lbfgsb3.1",499.998775268623,5,8,0.0896440176571597,0.175,2022.35058665276
"lbfgsb3.1",500.000514186545,5,8,0.0899446556764202,0.15952380952381,2046.04294753075
"lbfgsb3.1",499.999944734603,5,8,0.0899950211602173,0.158333333333333,2693.20123648643
"lbfgsb3.1",500,5,8,0.09,0.161904761904762,1937.14809250832
"lbfgsb3.1",500,5,8,0.09,0.163095238095238,941.361425161362
"lbfgsb3.1",500.011014805066,5,8,0.090077741425929,0.175,2707.57206010818
"lbfgsb3.1",499.999999206885,5,8,0.0900019036096419,0.157142857142857,1861.17364835739
"lbfgsb3.1",499.999959311418,5,8,0.0900002112202011,0.170238095238095,1769.79585146904
