"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hjn.1",502,10,11,0.09,0.145238095238095,631.938237190247
"hjn.1",499,6,7,0.09,0.146428571428571,493.800003767013
"hjn.1",503,7,5,0.1,0.146428571428571,358.168187618256
"hjn.1",500,5,9,0.09,0.15,310.629981279373
"hjn.1",499,5,7,0.09,0.144047619047619,398.49565076828
"hjn.1",499,6,8,0.09,0.139285714285714,493.804199934006
"hjn.1",501,7,10,0.09,0.139285714285714,513.601204872131
"hjn.1",498.9999,6,8,0.09,0.146428571428571,492.970752239227
"hjn.1",501,6,8,0.1,0.145238095238095,464.841957807541
"hjn.1",500.1,6,9,0.1,0.148809523809524,422.761052131653
