"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"ffa.2",1284.12631678423,12,5,0.1,0.160714285714286,9473.4490582943
"ffa.2",1884.63035096922,12,5,0.1,0.161904761904762,13314.2922785282
"ffa.2",1374.26250452986,6,7,0.001,0.179761904761905,6021.16212272644
"ffa.2",1862.88397599678,11,8,0.1,0.15952380952381,12366.7577209473
"ffa.2",895.776040139142,11,12,0.0419884803239256,0.163095238095238,6484.88469171524
"ffa.2",2329.53844530983,8,6,0.0393362331427634,0.154761904761905,11572.9756991863
"ffa.2",1240.54007335333,8,5,0.001,0.172619047619048,6628.1860575676
"ffa.2",1329.10380774629,13,10,0.1,0.153571428571429,10467.050962925
"ffa.2",172.029221883276,3,10,0.0105767972301692,0.176190476190476,807.671437501907
"ffa.2",961.1933175507,5,9,0.001,0.191666666666667,3519.72986102104
