"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"alo.2",1273.84173151804,6,5,0.0204640104436049,0.160714285714286,6727.63217020035
"alo.2",886.940476995698,11,6,0.0304513505712845,0.15,6677.66828584671
"alo.2",964.082993223383,10,6,0.0363620267436221,0.163095238095238,6603.4802646637
"alo.2",248.716309655535,13,8,0.0284449267356023,0.153571428571429,3931.62000632286
"alo.2",699.438994657923,13,8,0.0543076368558641,0.155952380952381,6331.68262696266
"alo.2",467.417759896489,8,5,0.0663012046850054,0.147619047619048,3175.22802948952
"alo.2",510.001783435798,13,5,0.0645593040660161,0.153571428571429,5796.37691354752
"alo.2",374.030292285228,5,7,0.0440546452834792,0.145238095238095,2926.90651679039
"alo.2",1700.06131336545,10,7,0.0670229545552276,0.152380952380952,9105.05992841721
"alo.2",942.685841122218,13,6,0.0086791193584249,0.146428571428571,6763.88283514977
