"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"optim.1",499.999999998535,5,8,0.0900000008374072,0.164285714285714,820.067688703537
"optim.1",500,5,8,0.09,0.160714285714286,504.033824205399
"optim.1",499.999482959202,5,8,0.0899613460299725,0.155952380952381,704.454052686691
"optim.1",500.174892524596,5,8,0.0881321478373197,0.161904761904762,1071.40528321266
"optim.1",500.546819837845,5,8,0.0763732496408906,0.161904761904762,532.003550052643
"optim.1",500.000000161593,5,8,0.0899999919461815,0.169047619047619,453.396159887314
"optim.1",500.017596975019,5,8,0.0899014720923947,0.172619047619048,660.904542207718
"optim.1",499.645302698686,4,8,0.09198630488736,0.166666666666667,220.10093998909
"optim.1",499.998042198351,5,8,0.089941453899475,0.15952380952381,608.973520994186
"optim.1",499.999031629787,5,8,0.0900032537239152,0.164285714285714,549.800769805908
