"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"bobyqa.1",500,5,8,0.0802,0.144047619047619,118.814692258835
"bobyqa.1",499.999921071894,5,8,0.0798002696387729,0.167857142857143,133.152547836304
"bobyqa.1",499.979871637527,5,8,0.0802428870390037,0.170238095238095,121.324873685837
"bobyqa.1",499.999805270004,5,8,0.0760169149804927,0.169047619047619,133.494430780411
"bobyqa.1",499.970933606002,5,8,0.0878906581563111,0.151190476190476,144.980939149857
"bobyqa.1",499.980526551127,5,8,0.0802435401502162,0.153571428571429,117.599396944046
"bobyqa.1",499.9802,5,8,0.0802,0.158333333333333,125.766932725906
"bobyqa.1",499.99606489265,5,8,0.1,0.146428571428571,130.005915164948
"bobyqa.1",500.001669885024,5,8,0.0753590020655762,0.154761904761905,137.26331114769
"bobyqa.1",500.002565215939,5,8,0.0789444391633085,0.163095238095238,129.382141113281
