"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hjn.2",498.7,5,8,0.09,0.145238095238095,1809.42284846306
"hjn.2",500.1,5,8,0.09,0.145238095238095,1518.71428608894
"hjn.2",503,5,7,0.09,0.147619047619048,1643.69742894173
"hjn.2",500,6,7,0.1,0.146428571428571,1839.59474849701
"hjn.2",498,4,8,0.09,0.145238095238095,1277.07841897011
"hjn.2",498,8,5,0.09,0.139285714285714,2011.34070181847
"hjn.2",500.01,5,8,0.09,0.146428571428571,1369.59030795097
"hjn.2",500.003,6,6,0.088,0.144047619047619,2331.49274158478
"hjn.2",498,5,8,0.09,0.14047619047619,1858.98287248611
"hjn.2",499.9799,4,9,0.09,0.147619047619048,1713.31215000153
