"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"sca.1",905.843128740233,11,5,0.0652209696888097,0.153571428571429,2280.02707600594
"sca.1",3000,15,12,0.00118007949215449,0.154761904761905,1799.56538772583
"sca.1",619.094800646417,8,8,0.0278075887942687,0.167857142857143,869.030423641205
"sca.1",861.023275216576,7,9,0.0564921760305297,0.163095238095238,1303.79381394386
"sca.1",723.076254215606,6,7,0.0526595682422386,0.145238095238095,1275.03344345093
"sca.1",80.5031174412441,11,9,0.0572883345066664,0.155952380952381,517.935259580612
"sca.1",511.633808842334,15,5,0.0200779881499058,0.15,1822.50130081177
"sca.1",2064.24411604086,4,12,0.0714582236011206,0.18452380952381,1476.52154994011
"sca.1",2266.75159626164,10,9,0.00373700605340141,0.160714285714286,2919.96120786667
"sca.1",242.844084085165,6,10,0.00860950478620565,0.15952380952381,1116.14840054512
