"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"da.2",219.705371854361,14,11,0.0134780484840052,0.152380952380952,5300.22297525406
"da.2",492.5,9,9,0.0285098315510892,0.153571428571429,8619.29292178154
"da.2",1921.30700731823,7,7,0.0222661253645978,0.157142857142857,7808.00319170952
"da.2",1691.33546674031,10,9,0.0200207972089398,0.16547619047619,8780.89825344086
"da.2",416.185377869748,8,6,0.0672365250699995,0.146428571428571,7839.16711068153
"da.2",2294.73732784282,6,10,0.0766984586433508,0.171428571428571,8512.31504654884
"da.2",50,15,6,0.0608135096141844,0.164285714285714,6960.66192293167
"da.2",1045.60918291568,13,7,0.0164853119388406,0.146428571428571,9659.61443781853
"da.2",994.722652393393,13,7,0.0202750477652853,0.158333333333333,7641.47893762589
"da.2",2216.154397094,13,9,0.0280033057065826,0.160714285714286,8919.9063398838
