"Optimizer","Cost","Gamma","Time","Error"
"nmkb.2",78.4352919443448,-5.6887397644419,3.34234833717346,0.120192307692308
"nmkb.2",63.8473358080159,-6.67431250435382,6.31643772125244,0.0961538461538461
"nmkb.2",63.9350781998954,-5.91575146354454,8.10447478294373,0.0961538461538461
"nmkb.2",370.788232610709,-6.88139352393235,6.99792885780334,0.105769230769231
"nmkb.2",117.506997856165,-6.21433017974526,7.39801907539368,0.0913461538461539
"nmkb.2",308.791461217418,-5.46157376286871,7.36472702026367,0.105769230769231
"nmkb.2",25.2824403393447,-6.6801362233968,6.45832991600037,0.100961538461538
"nmkb.2",459.206333650725,-6.57412140745658,8.81304597854614,0.100961538461538
"nmkb.2",64.7139934293914,-6.07884075913178,3.74104070663452,0.110576923076923
"nmkb.2",437.842967016035,-6.1566562105085,6.89972233772278,0.100961538461538
