"Optimizer","Cost","Gamma","Time","Error"
"lbfgsb3.2",31.9862280856974,-5.61698176075526,80.8942840099335,0.134615384615385
"lbfgsb3.2",32.0018678846543,-5.00208545570978,220.20901632309,0.125
"lbfgsb3.2",32.0058182940672,-5.00000352353839,260.70827794075,0.120192307692308
"lbfgsb3.2",31.6754288011919,-4.88171338201255,367.481389045715,0.110576923076923
"lbfgsb3.2",31.8262035172658,-4.94393661847285,232.94939494133,0.125
"lbfgsb3.2",32,-5,5.85008478164673,0.115384615384615
"lbfgsb3.2",32.6445565658285,-5.00255162692267,469.7546916008,0.125
"lbfgsb3.2",32.2998266450597,-5.00150305699473,181.272485733032,0.149038461538462
"lbfgsb3.2",32.0666944338248,-4.95054978547691,73.7186126708984,0.134615384615385
"lbfgsb3.2",32.0854622961805,-5,279.449517250061,0.125
