"Optimizer","Cost","Gamma","Time","Error"
"bobyqa.1",32.948695878918,-5.23749641948502,6.07161712646484,0.120192307692308
"bobyqa.1",32.1337806242183,-5.93764101202521,4.97068929672241,0.115384615384615
"bobyqa.1",32.9500006904404,-5.00000227242537,4.64285254478455,0.134615384615385
"bobyqa.1",32.9830124149839,-5.01505509813436,5.1714563369751,0.144230769230769
"bobyqa.1",31.9999835702781,-5.00023693103266,4.58434057235718,0.129807692307692
"bobyqa.1",32.9261490355695,-5.47436321948238,5.22651648521423,0.129807692307692
"bobyqa.1",32.9497745650168,-5.00007473498753,4.4096531867981,0.139423076923077
"bobyqa.1",32,-5,4.44821691513062,0.129807692307692
"bobyqa.1",31.05,-5,4.75813484191895,0.115384615384615
"bobyqa.1",31.1428554481596,-4.9060205500496,4.81466960906982,0.120192307692308
