"Optimizer","Cost","Gamma","Time","Error"
"ga.1",777.424243718386,-6.20026116073132,24.0427234172821,0.100961538461538
"ga.1",776.015324860811,-6.8434574007988,22.5889990329742,0.100961538461538
"ga.1",594.02166031301,-6.15255737304688,34.8910162448883,0.0913461538461539
"ga.1",522.419914066792,-5.91785015165806,31.7810015678406,0.0913461538461539
"ga.1",723.026627552041,-6.23940740666322,24.9284021854401,0.0769230769230769
"ga.1",270.207074344158,-6.22384162247181,34.7721214294434,0.0913461538461539
"ga.1",306.90788424015,-5.79446026682854,30.5642461776733,0.0913461538461539
"ga.1",218.90504499147,-6.24621095353809,25.3720047473907,0.0769230769230769
"ga.1",497.608158510067,-6.23389782559959,25.2571239471436,0.0913461538461539
"ga.1",491.910820871592,-6.7696798145771,34.0018582344055,0.0913461538461539
