"Optimizer","Cost","Gamma","Time","Error"
"two.2",1023.99992614626,-6.34033142521369,11.2236206531525,0.100961538461538
"two.2",1023.99992614626,-6.48352899316148,10.7953791618347,0.100961538461538
"two.2",1023.99992614626,-7.08203932499369,9.54144310951233,0.134615384615385
"two.2",874.746575223344,-6.18033988749895,8.23050212860107,0.110576923076923
"two.2",1023.99992614626,-7.00564309932223,10.1494016647339,0.129807692307692
"two.2",1002.97410574382,-5.06577808748212,9.25338363647461,0.129807692307692
"two.2",1020.82302462559,-6.22740604651777,8.62680172920227,0.120192307692308
"two.2",1023.99992614626,-5.27752236877025,10.7492980957031,0.134615384615385
"two.2",988.766057993915,-6.7323353267244,8.33439755439758,0.125
"two.2",1023.99992614626,-6.25794562749958,10.2445316314697,0.115384615384615
