"Optimizer","Cost","Gamma","Time","Error"
"ga.2",521.526661366224,-5.7689822614193,131.22466301918,0.100961538461538
"ga.2",226.176076125736,-6.75927985188258,147.723324775696,0.0913461538461539
"ga.2",105.388523624046,-5.76052669958586,189.174390792847,0.0865384615384616
"ga.2",475.541574610993,-6.49845533009733,199.113251447678,0.0961538461538461
"ga.2",388.519514165299,-5.7765870749649,180.908893585205,0.0865384615384616
"ga.2",460.742009446025,-6.69317699968815,201.476196527481,0.0913461538461539
"ga.2",249.858987550175,-6.05939872736869,180.680797576904,0.0913461538461539
"ga.2",487.127827987815,-6.52760068994187,143.981107234955,0.0913461538461539
"ga.2",635.132671313241,-5.77151753330065,189.703653097153,0.0865384615384616
"ga.2",428.680335193872,-6.06831704080105,146.865576982498,0.100961538461538
