"Optimizer","Cost","Gamma","Time","Error"
"spg.2",32.0009632110598,-5,31.9100170135498,0.115384615384615
"spg.2",32.0004816055128,-4.99999523162859,36.17693567276,0.120192307692308
"spg.2",31.9997634887633,-5.00003820328889,70.6318829059601,0.105769230769231
"spg.2",32.0015960675256,-5.00033989133744,45.6095147132874,0.100961538461538
"spg.2",32.000240802765,-5.0000011920929,36.8618185520172,0.110576923076923
"spg.2",32.0019264220506,-4.99998092651435,28.39998960495,0.120192307692308
"spg.2",31.9995269777637,-4.99984741218185,27.2147560119629,0.120192307692308
"spg.2",32.0004816055298,-5,45.7011663913727,0.110576923076923
"spg.2",31.9995269777867,-4.99984741218927,28.1016821861267,0.110576923076923
"spg.2",31.9998817443867,-5,27.5101909637451,0.115384615384615
