"Optimizer","Cost","Gamma","Time","Error"
"hjn.1",34,-6,7.83815717697144,0.0961538461538461
"hjn.1",32,-6,6.48965644836426,0.0961538461538461
"hjn.1",33,-5,7.14340472221375,0.110576923076923
"hjn.1",30.9999,-5,7.49379587173462,0.105769230769231
"hjn.1",33.0001,-5.99,7.91440010070801,0.0913461538461539
"hjn.1",33.099999,-5.9,9.13876748085022,0.0913461538461539
"hjn.1",32,-5,7.30296993255615,0.115384615384615
"hjn.1",31,-5,6.29121255874634,0.110576923076923
"hjn.1",31.999999,-5,6.27562165260315,0.115384615384615
"hjn.1",31,-5.01,7.47720551490784,0.105769230769231
