"Optimizer","Cost","Gamma","Time","Error"
"GWO.2",191.62807112044,-5,124.02557182312,0.125
"GWO.2",191.62807112044,-5,121.286154985428,0.125
"GWO.2",191.62807112044,-5,120.834811210632,0.125
"GWO.2",191.62807112044,-5,120.745419979095,0.125
"GWO.2",191.62807112044,-5,119.071007728577,0.125
"GWO.2",191.62807112044,-5,120.13313126564,0.125
"GWO.2",191.62807112044,-5,120.320445537567,0.125
"GWO.2",191.62807112044,-5,119.58603477478,0.125
"GWO.2",191.62807112044,-5,120.039410352707,0.125
"GWO.2",191.62807112044,-5,117.391223669052,0.125
