"Optimizer","Cost","Gamma","Time","Error"
"FFA.1",899.819453301048,-7.52421741862781,103.96830701828,0.149038461538462
"FFA.1",899.819453301048,-7.52421741862781,101.171911716461,0.149038461538462
"FFA.1",899.819453301048,-7.52421741862781,100.746733427048,0.149038461538462
"FFA.1",899.819453301048,-7.52421741862781,99.3331274986267,0.149038461538462
"FFA.1",899.819453301048,-7.52421741862781,99.0196771621704,0.149038461538462
"FFA.1",899.819453301048,-7.52421741862781,98.0469992160797,0.149038461538462
"FFA.1",899.819453301048,-7.52421741862781,98.8565726280212,0.149038461538462
"FFA.1",899.819453301048,-7.52421741862781,99.024441242218,0.149038461538462
"FFA.1",899.819453301048,-7.52421741862781,98.510559797287,0.149038461538462
"FFA.1",899.819453301048,-7.52421741862781,98.5348811149597,0.149038461538462
