"Optimizer","Cost","Gamma","Time","Error"
"GOA.1",694.521483095316,-5.72464546584274,110.975362300873,0.120192307692308
"GOA.1",694.521483095316,-5.72464546584274,110.078510522842,0.120192307692308
"GOA.1",694.521483095316,-5.72464546584274,108.503868579865,0.120192307692308
"GOA.1",694.521483095316,-5.72464546584274,106.234573602676,0.120192307692308
"GOA.1",694.521483095316,-5.72464546584274,108.352948665619,0.120192307692308
"GOA.1",694.521483095316,-5.72464546584274,105.698768854141,0.120192307692308
"GOA.1",694.521483095316,-5.72464546584274,105.88460278511,0.120192307692308
"GOA.1",694.521483095316,-5.72464546584274,104.986083030701,0.120192307692308
"GOA.1",694.521483095316,-5.72464546584274,107.304301738739,0.120192307692308
"GOA.1",694.521483095316,-5.72464546584274,107.637280464172,0.120192307692308
