"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
1,300,8,0.82,0.82,27.9949834346771
1,400,8,0.786666666666667,0.786666666666667,37.418995141983
1,500,8,0.806666666666667,0.806666666666667,46.2991881370544
1,600,8,0.8,0.8,55.3220896720886
1,700,8,0.77,0.77,64.8818199634552
1,800,8,0.793333333333333,0.793333333333333,74.2127368450165
1,900,8,0.803333333333333,0.803333333333333,83.6487009525299
1,1000,8,0.79,0.79,92.8153500556946
1,1100,8,0.803333333333333,0.803333333333333,102.073989391327
1,1200,8,0.816666666666667,0.816666666666667,111.299073934555
1,1300,8,0.8,0.8,120.789494276047
1,1400,8,0.81,0.81,129.883774757385
0.01,100,10,0.816666666666667,0.816666666666667,8.61703705787659
0.01,200,10,0.816666666666667,0.816666666666667,17.2687885761261
0.01,300,10,0.81,0.81,26.0129747390747
0.01,400,10,0.823333333333333,0.823333333333333,34.606550693512
0.01,500,10,0.826666666666667,0.826666666666667,43.492692232132
0.01,600,10,0.823333333333333,0.823333333333333,52.4384872913361
0.01,700,10,0.82,0.82,61.3893661499023
0.01,800,10,0.81,0.81,70.6466829776764
0.01,900,10,0.823333333333333,0.823333333333333,79.7050976753235
0.01,1000,10,0.816666666666667,0.816666666666667,89.0009596347809
0.01,1100,10,0.833333333333333,0.833333333333333,97.9856135845184
0.01,1200,10,0.833333333333333,0.833333333333333,107.981282234192
0.01,1300,10,0.82,0.82,117.137119054794
0.01,1400,10,0.82,0.82,126.280259847641
0.1,100,10,0.816666666666667,0.816666666666667,8.9022753238678
0.1,200,10,0.813333333333333,0.813333333333333,18.3936302661896
0.1,300,10,0.81,0.81,27.7272448539734
0.1,400,10,0.823333333333333,0.823333333333333,37.576895236969
0.1,500,10,0.823333333333333,0.823333333333333,46.6199955940247
0.1,600,10,0.816666666666667,0.816666666666667,56.6331703662872
0.1,700,10,0.793333333333333,0.793333333333333,66.6890878677368
0.1,800,10,0.806666666666667,0.806666666666667,75.9932291507721
0.1,900,10,0.79,0.79,84.2633442878723
0.1,1000,10,0.806666666666667,0.806666666666667,94.9765229225159
0.1,1100,10,0.813333333333333,0.813333333333333,104.578267335892
0.1,1200,10,0.813333333333333,0.813333333333333,115.07941198349
0.1,1300,10,0.793333333333333,0.793333333333333,123.24219584465
0.1,1400,10,0.793333333333333,0.793333333333333,132.486398220062
0.3,100,10,0.803333333333333,0.803333333333333,9.3399384021759
0.3,200,10,0.813333333333333,0.813333333333333,19.2647430896759
0.3,300,10,0.806666666666667,0.806666666666667,28.1125116348267
0.3,400,10,0.796666666666667,0.796666666666667,37.7421927452087
0.3,500,10,0.81,0.81,47.7030961513519
0.3,600,10,0.81,0.81,56.7969040870667
0.3,700,10,0.81,0.81,66.6783227920532
0.3,800,10,0.793333333333333,0.793333333333333,76.5685422420502
0.3,900,10,0.806666666666667,0.806666666666667,86.0456347465515
0.3,1000,10,0.796666666666667,0.796666666666667,95.733011007309
0.3,1100,10,0.803333333333333,0.803333333333333,105.010189056396
0.3,1200,10,0.813333333333333,0.813333333333333,115.20928812027
0.3,1300,10,0.816666666666667,0.816666666666667,123.506261348724
0.3,1400,10,0.806666666666667,0.806666666666667,133.542076587677
0.5,100,10,0.803333333333333,0.803333333333333,9.40370011329651
0.5,200,10,0.813333333333333,0.813333333333333,19.0447919368744
0.5,300,10,0.813333333333333,0.813333333333333,28.0861957073212
0.5,400,10,0.8,0.8,37.8525099754333
0.5,500,10,0.806666666666667,0.806666666666667,46.9746997356415
0.5,600,10,0.81,0.81,56.8977069854736
0.5,700,10,0.813333333333333,0.813333333333333,65.8924477100372
0.5,800,10,0.79,0.79,76.1744110584259
0.5,900,10,0.79,0.79,84.6747331619263
0.5,1000,10,0.79,0.79,94.899918794632
0.5,1100,10,0.803333333333333,0.803333333333333,104.481222629547
0.5,1200,10,0.803333333333333,0.803333333333333,114.430010318756
0.5,1300,10,0.796666666666667,0.796666666666667,124.092829465866
0.5,1400,10,0.8,0.8,133.93182349205
0.7,100,10,0.81,0.81,9.41682386398315
0.7,200,10,0.783333333333333,0.783333333333333,18.6863253116608
0.7,300,10,0.796666666666667,0.796666666666667,28.3516068458557
0.7,400,10,0.806666666666667,0.806666666666667,37.7573311328888
0.7,500,10,0.8,0.8,46.8590378761292
0.7,600,10,0.786666666666667,0.786666666666667,56.2556126117706
0.7,700,10,0.8,0.8,65.8386070728302
0.7,800,10,0.806666666666667,0.806666666666667,75.5997970104218
0.7,900,10,0.82,0.82,85.4556875228882
0.7,1000,10,0.81,0.81,94.9054155349731
0.7,1100,10,0.803333333333333,0.803333333333333,104.838701486588
0.7,1200,10,0.813333333333333,0.813333333333333,113.474666833878
0.7,1300,10,0.796666666666667,0.796666666666667,123.482611894608
0.7,1400,10,0.803333333333333,0.803333333333333,132.58193063736
1,100,10,0.803333333333333,0.803333333333333,9.57271289825439
1,200,10,0.803333333333333,0.803333333333333,18.5052819252014
1,300,10,0.8,0.8,27.8688373565674
1,400,10,0.82,0.82,37.0246028900146
1,500,10,0.793333333333333,0.793333333333333,46.121438741684
1,600,10,0.81,0.81,55.8520524501801
1,700,10,0.803333333333333,0.803333333333333,65.1207740306854
1,800,10,0.786666666666667,0.786666666666667,74.3250122070312
1,900,10,0.806666666666667,0.806666666666667,84.2495806217194
1,1000,10,0.816666666666667,0.816666666666667,93.4006462097168
1,1100,10,0.796666666666667,0.796666666666667,102.653798818588
1,1200,10,0.803333333333333,0.803333333333333,111.839529752731
1,1300,10,0.806666666666667,0.806666666666667,121.151934623718
1,1400,10,0.806666666666667,0.806666666666667,130.792186260223
0.01,100,12,0.81,0.81,8.56736612319946
0.01,200,12,0.82,0.82,17.206298828125
0.01,300,12,0.826666666666667,0.826666666666667,26.0978770256042
0.01,400,12,0.823333333333333,0.823333333333333,34.9010426998138
0.01,500,12,0.823333333333333,0.823333333333333,43.8901734352112
0.01,600,12,0.813333333333333,0.813333333333333,52.69220495224
0.01,700,12,0.826666666666667,0.826666666666667,61.9252171516418
0.01,800,12,0.816666666666667,0.816666666666667,71.1980292797089
0.01,900,12,0.823333333333333,0.823333333333333,80.3640356063843
0.01,1000,12,0.81,0.81,89.4482238292694
0.01,1100,12,0.813333333333333,0.813333333333333,98.7931578159332
0.01,1200,12,0.82,0.82,108.5978910923
0.01,1300,12,0.823333333333333,0.823333333333333,117.828289747238
0.01,1400,12,0.816666666666667,0.816666666666667,127.524499177933
0.1,100,12,0.823333333333333,0.823333333333333,8.87356400489807
0.1,200,12,0.82,0.82,18.3948128223419
0.1,300,12,0.816666666666667,0.816666666666667,27.8237891197205
0.1,400,12,0.816666666666667,0.816666666666667,37.6795182228088
0.1,500,12,0.813333333333333,0.813333333333333,46.8701462745667
0.1,600,12,0.816666666666667,0.816666666666667,57.6039476394653
0.1,700,12,0.833333333333333,0.833333333333333,66.535717010498
0.1,800,12,0.816666666666667,0.816666666666667,76.0327718257904
0.1,900,12,0.806666666666667,0.806666666666667,85.8146462440491
0.1,1000,12,0.81,0.81,96.0331604480743
0.1,1100,12,0.8,0.8,105.448170900345
0.1,1200,12,0.796666666666667,0.796666666666667,114.938784599304
0.1,1300,12,0.813333333333333,0.813333333333333,123.660577535629
0.1,1400,12,0.803333333333333,0.803333333333333,133.580039262772
0.3,100,12,0.81,0.81,9.49262762069702
0.3,200,12,0.81,0.81,18.8917915821075
0.3,300,12,0.806666666666667,0.806666666666667,28.3224699497223
0.3,400,12,0.8,0.8,38.1141474246979
0.3,500,12,0.813333333333333,0.813333333333333,47.7768669128418
0.3,600,12,0.803333333333333,0.803333333333333,56.9904139041901
0.3,700,12,0.8,0.8,66.7291498184204
0.3,800,12,0.803333333333333,0.803333333333333,76.2169058322906
0.3,900,12,0.8,0.8,86.4042820930481
0.3,1000,12,0.796666666666667,0.796666666666667,96.0366625785828
0.3,1100,12,0.803333333333333,0.803333333333333,105.228435516357
0.3,1200,12,0.79,0.79,115.163340330124
0.3,1300,12,0.803333333333333,0.803333333333333,124.74249625206
0.3,1400,12,0.786666666666667,0.786666666666667,134.108806848526
0.5,100,12,0.8,0.8,9.36273384094238
0.5,200,12,0.816666666666667,0.816666666666667,19.0508008003235
0.5,300,12,0.8,0.8,28.2156150341034
0.5,400,12,0.81,0.81,37.6716737747192
0.5,500,12,0.813333333333333,0.813333333333333,47.5072815418243
0.5,600,12,0.81,0.81,56.8416194915771
0.5,700,12,0.806666666666667,0.806666666666667,66.3851890563965
0.5,800,12,0.796666666666667,0.796666666666667,76.3185346126556
0.5,900,12,0.813333333333333,0.813333333333333,84.2377288341522
0.5,1000,12,0.793333333333333,0.793333333333333,93.9550533294678
0.5,1100,12,0.8,0.8,103.315364599228
0.5,1200,12,0.793333333333333,0.793333333333333,113.290291786194
0.5,1300,12,0.803333333333333,0.803333333333333,121.80462884903
0.5,1400,12,0.803333333333333,0.803333333333333,132.435718536377
0.7,100,12,0.81,0.81,9.16434216499329
0.7,200,12,0.813333333333333,0.813333333333333,18.862211227417
0.7,300,12,0.81,0.81,28.1343195438385
0.7,400,12,0.81,0.81,37.0876507759094
0.7,500,12,0.79,0.79,46.3521115779877
0.7,600,12,0.793333333333333,0.793333333333333,56.1164402961731
0.7,700,12,0.813333333333333,0.813333333333333,65.1579988002777
0.7,800,12,0.8,0.8,73.8998923301697
0.7,900,12,0.8,0.8,83.7295432090759
0.7,1000,12,0.803333333333333,0.803333333333333,92.6782677173615
0.7,1100,12,0.81,0.81,101.681198120117
0.7,1200,12,0.81,0.81,111.029071092606
0.7,1300,12,0.806666666666667,0.806666666666667,122.842348575592
0.7,1400,12,0.81,0.81,129.863017559052
1,100,12,0.806666666666667,0.806666666666667,9.02435970306396
1,200,12,0.81,0.81,18.1159193515778
1,300,12,0.796666666666667,0.796666666666667,27.3127200603485
1,400,12,0.813333333333333,0.813333333333333,36.2890596389771
