"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
1,1300,14,0.806666666666667,0.806666666666667,125.601843357086
1,1400,14,0.786666666666667,0.786666666666667,132.589184045792
0.01,100,16,0.823333333333333,0.823333333333333,8.72255897521973
0.01,200,16,0.833333333333333,0.833333333333333,17.419864654541
0.01,300,16,0.82,0.82,25.9811742305756
0.01,400,16,0.823333333333333,0.823333333333333,34.8960707187653
0.01,500,16,0.826666666666667,0.826666666666667,43.8745193481445
0.01,600,16,0.816666666666667,0.816666666666667,52.6630029678345
0.01,700,16,0.82,0.82,62.134788274765
0.01,800,16,0.82,0.82,71.7109682559967
0.01,900,16,0.813333333333333,0.813333333333333,80.7307302951813
0.01,1000,16,0.823333333333333,0.823333333333333,89.6034517288208
0.01,1100,16,0.826666666666667,0.826666666666667,99.483740568161
0.01,1200,16,0.823333333333333,0.823333333333333,108.966253519058
0.01,1300,16,0.82,0.82,118.565301418304
0.01,1400,16,0.83,0.83,127.923921585083
0.1,100,16,0.836666666666667,0.836666666666667,8.88426780700684
0.1,200,16,0.833333333333333,0.833333333333333,18.6952047348022
0.1,300,16,0.81,0.81,28.1554670333862
0.1,400,16,0.823333333333333,0.823333333333333,37.3686571121216
0.1,500,16,0.806666666666667,0.806666666666667,46.8350067138672
0.1,600,16,0.81,0.81,57.185183763504
0.1,700,16,0.803333333333333,0.803333333333333,65.8845453262329
0.1,800,16,0.806666666666667,0.806666666666667,75.7922298908234
0.1,900,16,0.806666666666667,0.806666666666667,86.4360246658325
0.1,1000,16,0.8,0.8,95.6077160835266
0.1,1100,16,0.816666666666667,0.816666666666667,105.060012340546
0.1,1200,16,0.813333333333333,0.813333333333333,114.958467006683
0.1,1300,16,0.823333333333333,0.823333333333333,126.062032938004
0.1,1400,16,0.803333333333333,0.803333333333333,134.918308019638
0.3,100,16,0.806666666666667,0.806666666666667,9.44206619262695
0.3,200,16,0.813333333333333,0.813333333333333,18.8862748146057
0.3,300,16,0.803333333333333,0.803333333333333,28.493795633316
0.3,400,16,0.806666666666667,0.806666666666667,38.3795783519745
0.3,500,16,0.816666666666667,0.816666666666667,47.5491380691528
0.3,600,16,0.81,0.81,57.4501645565033
0.3,700,16,0.82,0.82,67.1131584644318
0.3,800,16,0.793333333333333,0.793333333333333,76.2424395084381
0.3,900,16,0.8,0.8,86.1926114559174
0.3,1000,16,0.793333333333333,0.793333333333333,95.2851481437683
0.3,1100,16,0.793333333333333,0.793333333333333,105.037985086441
0.3,1200,16,0.806666666666667,0.806666666666667,115.397008419037
0.3,1300,16,0.8,0.8,125.425786972046
0.3,1400,16,0.813333333333333,0.813333333333333,134.04610490799
0.5,100,16,0.806666666666667,0.806666666666667,9.55655193328857
0.5,200,16,0.813333333333333,0.813333333333333,19.0356709957123
0.5,300,16,0.793333333333333,0.793333333333333,28.5987637042999
0.5,400,16,0.813333333333333,0.813333333333333,37.858282327652
0.5,500,16,0.813333333333333,0.813333333333333,47.8110587596893
0.5,600,16,0.8,0.8,57.0753128528595
0.5,700,16,0.803333333333333,0.803333333333333,67.0563192367554
