"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
0.3,900,14,0.826666666666667,0.826666666666667,86.7465422153473
0.3,1000,14,0.803333333333333,0.803333333333333,94.9476840496063
0.3,1100,14,0.8,0.8,104.107684612274
0.3,1200,14,0.806666666666667,0.806666666666667,112.915562868118
0.3,1300,14,0.813333333333333,0.813333333333333,123.578649044037
0.3,1400,14,0.806666666666667,0.806666666666667,132.900834321976
0.5,100,14,0.816666666666667,0.816666666666667,9.39665913581848
0.5,200,14,0.8,0.8,19.0524015426636
0.5,300,14,0.813333333333333,0.813333333333333,27.8158750534058
0.5,400,14,0.806666666666667,0.806666666666667,37.4964661598206
0.5,500,14,0.813333333333333,0.813333333333333,46.7300469875336
0.5,600,14,0.803333333333333,0.803333333333333,56.623482465744
0.5,700,14,0.806666666666667,0.806666666666667,66.0459027290344
0.5,800,14,0.796666666666667,0.796666666666667,75.0408487319946
0.5,900,14,0.806666666666667,0.806666666666667,85.3779122829437
0.5,1000,14,0.82,0.82,94.8177034854889
0.5,1100,14,0.806666666666667,0.806666666666667,104.249286413193
0.5,1200,14,0.813333333333333,0.813333333333333,114.226869106293
0.5,1300,14,0.813333333333333,0.813333333333333,123.685271978378
0.5,1400,14,0.803333333333333,0.803333333333333,133.049774646759
0.7,100,14,0.823333333333333,0.823333333333333,9.43740320205688
0.7,200,14,0.823333333333333,0.823333333333333,18.5016438961029
0.7,300,14,0.826666666666667,0.826666666666667,27.8107216358185
0.7,400,14,0.806666666666667,0.806666666666667,37.3178944587708
0.7,500,14,0.823333333333333,0.823333333333333,46.6000170707703
0.7,600,14,0.796666666666667,0.796666666666667,56.0812036991119
0.7,700,14,0.82,0.82,65.421923160553
0.7,800,14,0.79,0.79,75.4228179454803
0.7,900,14,0.796666666666667,0.796666666666667,84.7220668792725
0.7,1000,14,0.81,0.81,94.7977156639099
0.7,1100,14,0.806666666666667,0.806666666666667,104.087557315826
0.7,1200,14,0.8,0.8,113.389979600906
0.7,1300,14,0.8,0.8,122.540708065033
0.7,1400,14,0.813333333333333,0.813333333333333,132.108992338181
1,100,14,0.8,0.8,9.31502532958984
1,200,14,0.793333333333333,0.793333333333333,18.2571468353271
1,300,14,0.816666666666667,0.816666666666667,27.7540466785431
1,400,14,0.796666666666667,0.796666666666667,36.9554116725922
1,500,14,0.8,0.8,45.9945340156555
1,600,14,0.81,0.81,55.7167251110077
1,700,14,0.806666666666667,0.806666666666667,65.5642735958099
1,800,14,0.793333333333333,0.793333333333333,74.1962943077087
1,900,14,0.793333333333333,0.793333333333333,83.6433396339417
1,1000,14,0.79,0.79,92.5011229515076
1,1100,14,0.803333333333333,0.803333333333333,102.038015365601
1,1200,14,0.803333333333333,0.803333333333333,111.078281641006
1,1300,14,0.8,0.8,119.952671527863
1,1400,14,0.81,0.81,129.577108383179
0.01,100,16,0.823333333333333,0.823333333333333,8.45362591743469
0.01,200,16,0.826666666666667,0.826666666666667,17.1597654819489
0.01,300,16,0.836666666666667,0.836666666666667,25.6853725910187
0.01,400,16,0.81,0.81,34.5160086154938
0.01,500,16,0.823333333333333,0.823333333333333,43.1770889759064
0.01,600,16,0.823333333333333,0.823333333333333,52.0016493797302
0.01,700,16,0.82,0.82,61.0588805675507
