"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
0.5,700,12,0.796666666666667,0.796666666666667,70.257285118103
0.5,800,12,0.81,0.81,79.0483000278473
0.5,900,12,0.79,0.79,88.3004796504974
0.5,1000,12,0.81,0.81,98.4870629310608
0.5,1100,12,0.81,0.81,108.495291233063
0.5,1200,12,0.796666666666667,0.796666666666667,120.327956914902
0.5,1300,12,0.81,0.81,128.808772087097
0.5,1400,12,0.803333333333333,0.803333333333333,137.557098865509
0.7,100,12,0.796666666666667,0.796666666666667,9.69120740890503
0.7,200,12,0.806666666666667,0.806666666666667,19.4797532558441
0.7,300,12,0.813333333333333,0.813333333333333,28.9566645622253
0.7,400,12,0.796666666666667,0.796666666666667,38.7355291843414
0.7,500,12,0.806666666666667,0.806666666666667,48.4476683139801
0.7,600,12,0.823333333333333,0.823333333333333,58.2362735271454
0.7,700,12,0.806666666666667,0.806666666666667,67.7003631591797
0.7,800,12,0.813333333333333,0.813333333333333,77.9866344928741
0.7,900,12,0.79,0.79,87.8952205181122
0.7,1000,12,0.8,0.8,97.5737431049347
0.7,1100,12,0.813333333333333,0.813333333333333,107.467787742615
0.7,1200,12,0.803333333333333,0.803333333333333,117.690009117126
0.7,1300,12,0.793333333333333,0.793333333333333,127.869651317596
0.7,1400,12,0.806666666666667,0.806666666666667,137.491730213165
1,100,12,0.8,0.8,9.67535805702209
1,200,12,0.803333333333333,0.803333333333333,19.1738600730896
1,300,12,0.81,0.81,28.6162428855896
1,400,12,0.796666666666667,0.796666666666667,38.5083286762238
1,500,12,0.813333333333333,0.813333333333333,47.9079477787018
1,600,12,0.806666666666667,0.806666666666667,57.5613329410553
1,700,12,0.813333333333333,0.813333333333333,67.4049515724182
1,800,12,0.803333333333333,0.803333333333333,77.1093461513519
1,900,12,0.806666666666667,0.806666666666667,86.4307737350464
1,1000,12,0.816666666666667,0.816666666666667,96.3167285919189
1,1100,12,0.81,0.81,106.128341674805
1,1200,12,0.8,0.8,115.839635372162
1,1300,12,0.81,0.81,125.646487474442
1,1400,12,0.81,0.81,135.851685762405
0.01,100,14,0.826666666666667,0.826666666666667,8.88527083396912
0.01,200,14,0.826666666666667,0.826666666666667,18.0385022163391
0.01,300,14,0.823333333333333,0.823333333333333,27.0835180282593
0.01,400,14,0.816666666666667,0.816666666666667,36.0218818187714
0.01,500,14,0.823333333333333,0.823333333333333,45.1818130016327
0.01,600,14,0.816666666666667,0.816666666666667,54.594137430191
0.01,700,14,0.813333333333333,0.813333333333333,63.8509328365326
0.01,800,14,0.82,0.82,73.3328723907471
0.01,900,14,0.823333333333333,0.823333333333333,83.2641654014587
0.01,1000,14,0.816666666666667,0.816666666666667,92.5406680107117
0.01,1100,14,0.83,0.83,102.107457876205
0.01,1200,14,0.83,0.83,112.049540996552
0.01,1300,14,0.823333333333333,0.823333333333333,121.832126379013
0.01,1400,14,0.82,0.82,130.982398033142
0.1,100,14,0.813333333333333,0.813333333333333,9.19546055793762
0.1,200,14,0.826666666666667,0.826666666666667,19.1947257518768
0.1,300,14,0.806666666666667,0.806666666666667,28.5057487487793
0.1,400,14,0.81,0.81,38.6008212566376
0.1,500,14,0.83,0.83,48.5443871021271
0.1,600,14,0.816666666666667,0.816666666666667,58.2597424983978
0.1,700,14,0.806666666666667,0.806666666666667,68.5015950202942
0.1,800,14,0.82,0.82,78.8513200283051
0.1,900,14,0.816666666666667,0.816666666666667,88.621661901474
0.1,1000,14,0.82,0.82,98.1088347434998
0.1,1100,14,0.793333333333333,0.793333333333333,107.901442289352
0.1,1200,14,0.8,0.8,118.097618341446
0.1,1300,14,0.8,0.8,127.092967987061
0.1,1400,14,0.803333333333333,0.803333333333333,137.257528781891
0.3,100,14,0.833333333333333,0.833333333333333,9.63586354255676
0.3,200,14,0.8,0.8,19.4150569438934
0.3,300,14,0.806666666666667,0.806666666666667,29.1305110454559
0.3,400,14,0.803333333333333,0.803333333333333,39.3574702739716
0.3,500,14,0.806666666666667,0.806666666666667,48.8308846950531
0.3,600,14,0.816666666666667,0.816666666666667,58.9413115978241
0.3,700,14,0.81,0.81,68.4149498939514
0.3,800,14,0.81,0.81,78.215500831604
0.3,900,14,0.8,0.8,88.8926467895508
0.3,1000,14,0.796666666666667,0.796666666666667,98.2399778366089
0.3,1100,14,0.793333333333333,0.793333333333333,108.642302036285
0.3,1200,14,0.81,0.81,118.634453773499
0.3,1300,14,0.8,0.8,127.797144889832
0.3,1400,14,0.806666666666667,0.806666666666667,138.138895273209
0.5,100,14,0.81,0.81,9.71993207931519
0.5,200,14,0.8,0.8,19.4149346351624
0.5,300,14,0.806666666666667,0.806666666666667,29.1999714374542
0.5,400,14,0.82,0.82,39.1566457748413
0.5,500,14,0.786666666666667,0.786666666666667,48.6330590248108
0.5,600,14,0.793333333333333,0.793333333333333,58.1659240722656
0.5,700,14,0.803333333333333,0.803333333333333,68.2303552627563
0.5,800,14,0.793333333333333,0.793333333333333,78.0283241271973
0.5,900,14,0.803333333333333,0.803333333333333,88.6593999862671
0.5,1000,14,0.8,0.8,98.1596279144287
0.5,1100,14,0.81,0.81,108.658627748489
0.5,1200,14,0.81,0.81,117.863431215286
0.5,1300,14,0.81,0.81,127.574513912201
0.5,1400,14,0.796666666666667,0.796666666666667,138.249058961868
