"NumTrees","MinNode","Shrinkage","IntDepth","Accuracy","Acc.LCL","Time"
1150,9,-1,15,0.960468521229868,0.94893735826068,20.6000306606293
1150,10,-1,15,0.969253294289897,0.95481406874873,19.9004111289978
1150,11,-1,15,0.964860907759883,0.945269284996688,19.8560030460358
1150,12,-1,15,0.969253294289897,0.957764455596344,20.0365796089172
1200,5,-1,15,0.966325036603221,0.954973209267066,20.2480731010437
1200,6,-1,15,0.966325036603221,0.949380134448103,20.3791320323944
1200,7,-1,15,0.969253294289897,0.962664622570839,20.3985359668732
1200,8,-1,15,0.964860907759883,0.945912441818425,20.5302982330322
1200,9,-1,15,0.967789165446559,0.957467855693268,20.502494096756
1200,10,-1,15,0.970717423133236,0.959417553903052,20.7006728649139
1200,11,-1,15,0.967789165446559,0.959444515758391,20.773327589035
1200,12,-1,15,0.969253294289897,0.95834936402281,20.8532404899597
1250,5,-1,15,0.970717423133236,0.958530211318277,21.0932095050812
1250,6,-1,15,0.973645680819912,0.960855495760019,21.2095243930817
1250,7,-1,15,0.97510980966325,0.965406378760711,21.3255004882812
1250,8,-1,15,0.967789165446559,0.954607279342599,21.4096922874451
1250,9,-1,15,0.963396778916545,0.94973265238471,21.4540708065033
1250,10,-1,15,0.966325036603221,0.956736401415061,21.6035761833191
1250,11,-1,15,0.963396778916545,0.954517619143701,21.7230162620544
1250,12,-1,15,0.969253294289897,0.95777310418874,21.7458794116974
1300,5,-1,15,0.970717423133236,0.959450567732997,21.9225089550018
1300,6,-1,15,0.967789165446559,0.954224108003223,22.0416460037231
1300,7,-1,15,0.967789165446559,0.957399084300176,22.1829078197479
1300,8,-1,15,0.964860907759883,0.952097480150085,22.2972009181976
1300,9,-1,15,0.961932650073206,0.950464638304921,22.2918832302094
1300,10,-1,15,0.969253294289897,0.957478709238738,22.4000632762909
1300,11,-1,15,0.960468521229868,0.951883692164881,22.5497057437897
1300,12,-1,15,0.972181551976574,0.961364446695678,22.5150282382965
1350,5,-1,15,0.970717423133236,0.952864133236239,22.7238068580627
1350,6,-1,15,0.969253294289897,0.956080541623851,22.888786315918
1350,7,-1,15,0.969253294289897,0.957601011880449,23.1037261486053
1350,8,-1,15,0.963396778916545,0.947118038552624,23.1186034679413
1350,9,-1,15,0.970717423133236,0.960266457172052,23.1236131191254
1350,10,-1,15,0.95900439238653,0.944799314289037,23.2971713542938
1350,11,-1,15,0.960468521229868,0.944337609776569,23.5147478580475
1350,12,-1,15,0.970717423133236,0.956595881612412,23.480476140976
1400,5,-1,15,0.966325036603221,0.952133915200734,23.6998023986816
1400,6,-1,15,0.966325036603221,0.948205283677028,23.6900796890259
1400,7,-1,15,0.969253294289897,0.956202013768117,24.0135579109192
1400,8,-1,15,0.966325036603221,0.952857899138856,23.9090204238892
1400,9,-1,15,0.966325036603221,0.951020225549546,24.1235308647156
1400,10,-1,15,0.967789165446559,0.954380103052425,24.0459313392639
1400,11,-1,15,0.963396778916545,0.94842914892816,24.1634314060211
1400,12,-1,15,0.964860907759883,0.950505142159041,24.1736233234406
1450,5,-1,15,0.966325036603221,0.957564804686896,24.4597699642181
1450,6,-1,15,0.970717423133236,0.962152611491169,24.5202791690826
1450,7,-1,15,0.963396778916545,0.95051201613204,24.7377252578735
1450,8,-1,15,0.966325036603221,0.956826092139975,24.7448372840881
1450,9,-1,15,0.963396778916545,0.949862772293867,24.993748664856
1450,10,-1,15,0.967789165446559,0.955187959730114,24.8855483531952
1450,11,-1,15,0.966325036603221,0.958905434651849,25.1115260124207
1450,12,-1,15,0.967789165446559,0.955752744295906,25.0318446159363
1500,5,-1,15,0.966325036603221,0.95598441190588,25.3422327041626
1500,6,-1,15,0.967789165446559,0.951207105117828,25.6231174468994
1500,7,-1,15,0.964860907759883,0.950705577571671,25.4597320556641
1500,8,-1,15,0.969253294289897,0.954131405877822,25.7241561412811
1500,9,-1,15,0.973645680819912,0.960456584082651,25.6169135570526
1500,10,-1,15,0.972181551976574,0.964135892530031,25.8022441864014
1500,11,-1,15,0.972181551976574,0.956436448917308,25.8774833679199
1500,12,-1,15,0.966325036603221,0.954891063049051,26.2330250740051
1550,5,-1,15,0.969253294289897,0.955483718818848,26.2260773181915
1550,6,-1,15,0.966325036603221,0.955677329058923,26.2847235202789
1550,7,-1,15,0.969253294289897,0.96013229140308,26.5491516590118
1550,8,-1,15,0.970717423133236,0.954199698038259,26.6022894382477
1550,9,-1,15,0.967789165446559,0.952975231178113,26.7923130989075
1550,10,-1,15,0.964860907759883,0.947499639836426,26.9255366325378
1550,11,-1,15,0.966325036603221,0.955132154890806,26.8601779937744
1550,12,-1,15,0.967789165446559,0.957525171162654,27.1075387001038
1600,5,-1,15,0.970717423133236,0.958746999819845,26.965601682663
1600,6,-1,15,0.969253294289897,0.948643367397825,27.0886709690094
1600,7,-1,15,0.967789165446559,0.955984719025338,27.389575958252
1600,8,-1,15,0.961932650073206,0.947146906000283,27.5380570888519
1600,9,-1,15,0.967789165446559,0.955887502768697,27.3815865516663
1600,10,-1,15,0.966325036603221,0.958769063933723,27.5969195365906
1600,11,-1,15,0.964860907759883,0.950106134613638,27.6754567623138
1600,12,-1,15,0.966325036603221,0.95350351236115,27.5720012187958
1650,5,-1,15,0.964860907759883,0.950061226546907,27.5843098163605
1650,6,-1,15,0.970717423133236,0.957845828936575,27.8430252075195
1650,7,-1,15,0.966325036603221,0.956619494174481,27.869597196579
1650,8,-1,15,0.969253294289897,0.954828540563606,28.1526277065277
1650,9,-1,15,0.966325036603221,0.954158390296114,28.3440766334534
