"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
1,100,4,0.963396778916545,0.957603692725167,7.24643707275391
1,200,4,0.970717423133236,0.963206250166733,12.7008481025696
1,300,4,0.970717423133236,0.955413708690525,18.8928661346436
1,400,4,0.966325036603221,0.951837081691012,25.1801629066467
1,500,4,0.963396778916545,0.955835810447925,31.5009970664978
1,600,4,0.966325036603221,0.963552051936007,37.7339720726013
1,700,4,0.969253294289897,0.964195825846329,43.9059107303619
1,800,4,0.972181551976574,0.959701628385013,50.1819887161255
1,900,4,0.970717423133236,0.959195896268367,56.5508806705475
1,1000,4,0.97510980966325,0.969414298524238,63.1177287101746
1,1100,4,0.966325036603221,0.958721620943298,68.7996442317963
1,1200,4,0.964860907759883,0.949831461891113,73.3092832565308
1,1300,4,0.95900439238653,0.951280748430395,79.7702915668488
1,1400,4,0.967789165446559,0.960089459064609,86.3316926956177
0.01,100,5,0.961932650073206,0.931802630464764,5.92397332191467
0.01,200,5,0.964860907759883,0.951573697689002,12.1787943840027
0.01,300,5,0.967789165446559,0.964968820933402,17.7746026515961
0.01,400,5,0.967789165446559,0.964968820933402,24.0254745483398
0.01,500,5,0.966325036603221,0.958825760159,30.1055810451508
0.01,600,5,0.970717423133236,0.95932297704614,36.2579984664917
0.01,700,5,0.969253294289897,0.959326395933035,42.4128203392029
0.01,800,5,0.969253294289897,0.946483243164307,48.5746006965637
0.01,900,5,0.961932650073206,0.959006381883015,54.5382580757141
0.01,1000,5,0.967789165446559,0.960273312494276,63.0121126174927
0.01,1100,5,0.967789165446559,0.942865717918241,67.4372494220734
0.01,1200,5,0.972181551976574,0.954613456864864,73.5470991134644
0.01,1300,5,0.972181551976574,0.964656225602343,79.8959009647369
0.01,1400,5,0.97510980966325,0.969414298524238,86.4218397140503
0.1,100,5,0.967789165446559,0.951889243036054,6.18329668045044
0.1,200,5,0.964860907759883,0.943283610388506,12.0722210407257
0.1,300,5,0.964860907759883,0.951685333983502,18.4544959068298
0.1,400,5,0.969253294289897,0.96053018007574,24.6831874847412
0.1,500,5,0.964860907759883,0.945007753939238,30.9148383140564
0.1,600,5,0.969253294289897,0.960700730182809,37.110121011734
0.1,700,5,0.969253294289897,0.960732668676096,43.3034157752991
0.1,800,5,0.966325036603221,0.950275798554843,50.4318249225616
0.1,900,5,0.964860907759883,0.950045145819859,56.2561960220337
0.1,1000,5,0.964860907759883,0.954933870151249,62.1430308818817
0.1,1100,5,0.963396778916545,0.947268940551613,68.4727103710175
0.1,1200,5,0.970717423133236,0.954676196190674,74.6178641319275
0.1,1300,5,0.967789165446559,0.956373307846252,80.6943063735962
0.1,1400,5,0.966325036603221,0.955855585715459,87.0713984966278
0.3,100,5,0.970717423133236,0.950108466381128,6.14633512496948
0.3,200,5,0.972181551976574,0.961913771689463,12.2488033771515
0.3,300,5,0.970717423133236,0.967804465696223,18.9966070652008
0.3,400,5,0.969253294289897,0.956034269598164,24.6438362598419
0.3,500,5,0.972181551976574,0.964616134730189,30.7680850028992
0.3,600,5,0.973645680819912,0.960434997370279,37.3253266811371
0.3,700,5,0.961932650073206,0.956255606260533,43.0684235095978
0.3,800,5,0.964860907759883,0.959896543071198,49.5542993545532
0.3,900,5,0.966325036603221,0.955855585715459,55.8488984107971
0.3,1000,5,0.961932650073206,0.954445267834332,62.0299475193024
