"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
0.1,100,5,0.97510980966325,0.954906043443991,7.35278415679932
0.1,200,5,0.970717423133236,0.96311656337814,12.5401811599731
0.1,300,5,0.969253294289897,0.964195825846329,18.7763726711273
0.1,400,5,0.97510980966325,0.972311616044517,24.6728522777557
0.1,500,5,0.969253294289897,0.960732668676096,30.7708146572113
0.1,600,5,0.966325036603221,0.963552051936007,36.8681826591492
0.1,700,5,0.972181551976574,0.969223278460468,42.8435785770416
0.1,800,5,0.969253294289897,0.95619070644687,48.9872686862946
0.1,900,5,0.969253294289897,0.952104532060925,55.1532669067383
0.1,1000,5,0.970717423133236,0.963050693326895,61.3933811187744
0.1,1100,5,0.969253294289897,0.954363340502871,67.4707999229431
0.1,1200,5,0.967789165446559,0.945416409474735,73.3399276733398
0.1,1300,5,0.967789165446559,0.953393666138623,79.3968873023987
0.1,1400,5,0.95900439238653,0.946357478543896,86.0012137889862
0.3,100,5,0.973645680819912,0.96508690083261,6.13197922706604
0.3,200,5,0.963396778916545,0.953153459514457,11.9899151325226
0.3,300,5,0.966325036603221,0.956021646984747,18.1039214134216
0.3,400,5,0.970717423133236,0.955413708690525,24.4231908321381
0.3,500,5,0.963396778916545,0.955685104821926,30.522625207901
0.3,600,5,0.960468521229868,0.945663657754253,36.6777465343475
0.3,700,5,0.967789165446559,0.955165500901103,42.5957703590393
0.3,800,5,0.972181551976574,0.956273740438921,48.652449131012
0.3,900,5,0.963396778916545,0.948111425456762,54.5786988735199
0.3,1000,5,0.972181551976574,0.964656225602343,60.893390417099
0.3,1100,5,0.966325036603221,0.963552051936007,66.9998891353607
0.3,1200,5,0.961932650073206,0.959172269881753,72.9267992973328
0.3,1300,5,0.967789165446559,0.96481824973594,78.8937180042267
0.3,1400,5,0.964860907759883,0.954811983117012,85.4000706672668
0.5,100,5,0.972181551976574,0.959701628385013,6.16246056556702
0.5,200,5,0.97510980966325,0.95498551195964,11.9346640110016
0.5,300,5,0.969253294289897,0.964289189212388,18.1180074214935
0.5,400,5,0.967789165446559,0.957533616054871,24.2095713615417
0.5,500,5,0.972181551976574,0.964656225602343,30.4121539592743
0.5,600,5,0.969253294289897,0.949458965426198,36.3744337558746
0.5,700,5,0.964860907759883,0.946931665349421,42.2820408344269
