"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
2,-7,0,824.491444237335,1111.79975746153,0.720550775527954
2,-6,0,783.743720840288,1172.47708998895,0.0285835266113281
2,-5,0,818.195556951484,1103.53427008185,0.0284712314605713
2,-4,0,950.125890794651,1382.52800625815,0.0310623645782471
2,-3,0,1125.9328720128,1608.75944400092,0.0305514335632324
2,-2,0,1147.28145859724,1880.15514283023,0.023827075958252
2,-1,0,1327.53340850818,2027.86555187684,0.0230393409729004
2,0,0,1379.52712666081,1968.44111947133,0.0230896472930908
2,1,0,1506.70687392216,2247.33345855648,0.0282063484191895
2,2,0,1512.28355320661,2146.26817548248,0.0271716117858887
2,3,0,1522.94426357285,2115.45573881219,0.0261175632476807
2,4,0,1528.31510599803,2277.99699672052,0.025022029876709
2,5,0,1546.03644074204,2103.65133088949,0.0296971797943115
2,6,0,1540.61819859688,2488.07524374966,0.0285239219665527
2,7,0,1520.24165873181,2171.49521379292,0.0285947322845459
2,8,0,1502.20593970606,2061.03398181204,0.0313756465911865
2,9,0,1525.37318421057,2463.35656377631,0.028468132019043
2,10,0,1550.03716599811,2413.19093311753,0.028634786605835
3,-25,0,1533.44793384428,2147.22128563554,0.0203666687011719
3,-24,0,1530.85442412607,2190.30911562082,0.0229747295379639
3,-23,0,1558.21849945709,2312.04978201472,0.0205929279327393
3,-22,0,1545.26270573162,2372.47397857262,0.0205607414245605
3,-21,0,1535.71886757368,2456.21152444255,0.0202474594116211
3,-20,0,1526.86030172749,2172.26262857538,0.022796630859375
3,-19,0,1535.65929963647,2486.18742001969,0.0205321311950684
3,-18,0,1554.16283203789,2482.05654227319,0.0204594135284424
3,-17,0,1516.97407062246,2109.72973866606,0.0227417945861816
3,-16,0,1499.04033042,2159.29907238134,0.0207664966583252
3,-15,0,1468.27562381705,2261.16309044118,0.0205986499786377
3,-14,0,1427.28501665648,2005.80791216079,0.0202412605285645
3,-13,0,1379.98406377889,2103.65606414948,0.0225088596343994
3,-12,0,1292.13959282616,2009.95826116249,0.0205283164978027
3,-11,0,1251.13138163613,1901.13564711621,0.0208194255828857
3,-10,0,1129.99139592138,1670.57715720341,0.0206882953643799
3,-9,0,1003.85049055604,1440.40223024462,0.0241882801055908
3,-8,0,935.254907442993,1275.86889131031,0.0234024524688721
3,-7,0,717.371392511526,1025.79678532073,0.0265204906463623
3,-6,0,670.992285481853,919.027612619529,0.0315961837768555
3,-5,0,1018.1108474493,1413.84943289285,0.034287691116333
3,-4,0,1067.25712071904,1396.04438091718,0.0348265171051025
3,-3,0,1156.97769687963,1697.27036077148,0.0283951759338379
3,-2,0,1215.46084712147,2009.9510252962,0.0263748168945312
3,-1,0,1333.64761474944,1789.19776449703,0.0231313705444336
3,0,0,1401.65262389434,2216.9708049815,0.0231599807739258
3,1,0,1476.92250995168,2165.53976380042,0.0261449813842773
3,2,0,1551.26597531653,2499.0253349643,0.0296111106872559
3,3,0,1572.2833337754,2769.44323658321,0.0262644290924072
