"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
15,-25,0.8,1399.97996007289,2086.54636483816,0.771267652511597
15,-24,0.8,1412.53745789437,3063.60169172469,0.0191986560821533
15,-23,0.8,1175.49430863064,1621.33066793806,0.0188577175140381
15,-22,0.8,1017.78041766842,1451.91918852626,0.018502950668335
15,-21,0.8,886.810320573513,1144.5294564982,0.0210704803466797
15,-20,0.8,805.139402470226,1053.80215820097,0.0198776721954346
15,-19,0.8,736.130389037425,1002.46109047572,0.0213909149169922
15,-18,0.8,759.77860253067,1017.35553815722,0.0233604907989502
15,-17,0.8,722.263816458891,949.314585832572,0.026176929473877
15,-16,0.8,753.884712669628,1183.77592974473,0.0276546478271484
15,-15,0.8,879.758610194176,1280.13278830801,0.0346000194549561
15,-14,0.8,806.293202861029,1033.92615571199,0.0396220684051514
15,-13,0.8,882.947139498699,1476.8599109193,0.0400660037994385
15,-12,0.8,822.373807187126,1293.45480576867,0.0372209548950195
15,-11,0.8,741.194734776678,993.664801412584,0.0308575630187988
15,-10,0.8,632.317815213998,908.135759114594,0.0316047668457031
15,-9,0.8,711.237340386866,885.547339925554,0.0249412059783936
15,-8,0.8,616.781614774111,837.350731758736,0.022205114364624
15,-7,0.8,836.11186042295,1267.75433429903,0.021143913269043
15,-6,0.8,792.954276538428,1118.93544020431,0.0234947204589844
15,-5,0.8,853.523097765907,1356.56270249833,0.0198636054992676
15,-4,0.8,946.164316130528,1292.55888157218,0.0192592144012451
15,-3,0.8,1482.33497455682,2480.41767820318,0.0185599327087402
15,-2,0.8,1484.05215830668,2038.61289837428,0.0214776992797852
15,-1,0.8,1541.73199003805,2082.87934739557,0.0190460681915283
15,0,0.8,1544.38153086051,2092.22620781245,0.0188083648681641
15,1,0.8,1570.17483780136,2097.92793644997,0.0229475498199463
15,2,0.8,1710.67430758472,2480.76000088212,0.0210950374603271
15,3,0.8,1632.66479295946,2095.20159481634,0.0202476978302002
15,4,0.8,1630.45528169231,2296.76264510498,0.0197303295135498
15,5,0.8,1642.92383478018,2377.10477449885,0.0227930545806885
15,6,0.8,1594.13291563778,2098.6288425006,0.0210156440734863
15,7,0.8,1635.08014902227,2425.62373473417,0.0211639404296875
15,8,0.8,1627.55809223163,2394.74403979586,0.0212647914886475
15,9,0.8,1692.76753268554,2423.10225566925,0.0233907699584961
15,10,0.8,1602.45156175747,2127.81588137153,0.0209441184997559
16,-25,0.8,1292.90575054055,1866.86662506038,0.0176496505737305
