"Optimizer","Nu","Iter","Depth","Error","Time"
"ga.2000",0.318357810378075,213,18,0.134139092530216,5954.11797094345
"ga.2000",0.586216188348726,224,14,0.131662373687339,11642.7515006065
"ga.2000",0.463088318705559,197,12,0.133544680007926,9087.72340536118
"ga.2000",0.517717067925625,230,15,0.131365167426194,10256.197676897
"ga.2000",0.589235179643151,222,16,0.128690311075887,11711.2276496887
"ga.2000",0.72387558221817,147,9,0.136021398850802,5424.17784714699
"ga.2000",0.440164926945675,207,13,0.130176342381613,11266.1161916256
"ga.2000",0.297783057767464,155,16,0.134931642559937,10503.3948588371
"ga.2000",0.702857285737991,265,10,0.132058648702199,5697.74997329712
"ga.2000",0.520561411976814,153,17,0.132553992470775,6348.36453914642
