"Optimizer","Nu","Iter","Depth","Error","Time"
"hjn.50",1,103,4,0.286283626702092,490.046302318573
"hjn.50",1,101,1,0.282547326469611,330.544725656509
"hjn.50",1,99,2,0.276320159415477,289.998193740845
"hjn.50",0.701,101,3,0.282630355363667,499.200102567673
"hjn.50",0.80001,103,1,0.304217867818001,497.682153463364
"hjn.50",0.01,101,1,0.28171703752906,316.592495441437
"hjn.50",0.01,98,1,0.279890401859847,334.841078996658
"hjn.50",0.32,100,1,0.284872135503155,440.801445960999
"hjn.50",0.01,100,2,0.301394885420126,392.788112878799
"hjn.50",0.99999,104,1,0.304134838923946,358.848342418671
