"Optimizer","Cost","Gamma","Time","Error"
"SCA.1",124.943614100164,-10,1149.24762821198,0.145238095238095
"SCA.1",124.943614100164,-10,1120.11299490929,0.145238095238095
"SCA.1",124.943614100164,-10,1112.38000917435,0.145238095238095
"SCA.1",124.943614100164,-10,1110.35456609726,0.145238095238095
"SCA.1",124.943614100164,-10,1112.56476545334,0.145238095238095
"SCA.1",124.943614100164,-10,1114.31721639633,0.145238095238095
"SCA.1",124.943614100164,-10,1109.71552419662,0.145238095238095
"SCA.1",124.943614100164,-10,1103.75361251831,0.145238095238095
"SCA.1",124.943614100164,-10,1098.35951852798,0.145238095238095
"SCA.1",124.943614100164,-10,1093.73112487793,0.145238095238095
