"Optimizer","Cost","Gamma","Time","Error"
"spg.2",32.0051448874827,-5.0004306810882,237.105899333954,0.163095238095238
"spg.2",32.0000531849557,-5.00005706214311,260.881705999374,0.155952380952381
"spg.2",32.0005955213856,-5.00004173948186,582.545155286789,0.152380952380952
"spg.2",32.0019264221127,-4.99998092651374,174.633165359497,0.166666666666667
"spg.2",31.9995269776096,-4.99984741213212,220.083719730377,0.164285714285714
"spg.2",32.0009625585919,-5.00000575764326,314.755027294159,0.154761904761905
"spg.2",31.997964139517,-4.999582051272,376.641593456268,0.158333333333333
"spg.2",31.9996991876508,-5.00005023011727,1741.69796586037,0.153571428571429
"spg.2",32.0016916409233,-4.99986063207021,591.445461988449,0.160714285714286
"spg.2",32.0003964878474,-5.00025773723123,268.319509506226,0.158333333333333
