"Optimizer","Cost","Gamma","Time","Error"
"hjn.3",30.9,-4.000001,17.3151116371155,0.164285714285714
"hjn.3",31,-4,12.1799032688141,0.159523809523809
"hjn.3",33.01,-7,12.3887655735016,0.138095238095238
"hjn.3",36.0000001,-7,13.3138198852539,0.140476190476191
"hjn.3",35,-3,17.3580799102783,0.169047619047619
"hjn.3",34.8,-7.9,15.9920055866241,0.132142857142857
"hjn.3",31.99,-4,13.9673535823822,0.170238095238095
"hjn.3",32,-5.0001,11.0163898468018,0.159523809523809
"hjn.3",33.1,-6,12.0963668823242,0.151190476190476
"hjn.3",31.9699999,-4.0000002,18.6309838294983,0.163095238095238
