"Optimizer","Cost","Gamma","Time","Error"
"ALO.2",1.32831163038079,-4.967658882538,122.683034896851,0.155952380952381
"ALO.2",1.32831163038079,-4.967658882538,122.393926382065,0.155952380952381
"ALO.2",1.32831163038079,-4.967658882538,121.640473842621,0.155952380952381
"ALO.2",1.32831163038079,-4.967658882538,121.784707307816,0.155952380952381
"ALO.2",1.32831163038079,-4.967658882538,122.239155292511,0.155952380952381
"ALO.2",1.32831163038079,-4.967658882538,121.950425863266,0.155952380952381
"ALO.2",1.32831163038079,-4.967658882538,122.349898815155,0.155952380952381
"ALO.2",1.32831163038079,-4.967658882538,121.982963085175,0.155952380952381
"ALO.2",1.32831163038079,-4.967658882538,121.541204690933,0.155952380952381
"ALO.2",1.32831163038079,-4.967658882538,122.173829078674,0.155952380952381
