"Optimizer","Cost","Gamma","Time","Error"
"hjn.2",36.9999,-8.999,290.14901304245,0.133333333333333
"hjn.2",34,-6,223.38081073761,0.147619047619048
"hjn.2",30.9,-5,339.252290725708,0.154761904761905
"hjn.2",33,-6,198.664661884308,0.142857142857143
"hjn.2",32,-5,175.961721420288,0.155952380952381
"hjn.2",32,-10,206.380910396576,0.135714285714286
"hjn.2",33.99999,-9,242.396190166473,0.133333333333333
"hjn.2",36.00001,-8.999999,249.119894742966,0.130952380952381
"hjn.2",29,-8,209.703492164612,0.138095238095238
"hjn.2",31.9,-10,207.660687208176,0.134523809523809
