"Optimizer","Cost","Gamma","Time","Error"
"lbfgsb3.1",32.0397433150752,-4.9689126517149,2184.00899338722,0.172619047619048
"lbfgsb3.1",32.0028175825295,-5.00001703614208,1546.85700297356,0.167857142857143
"lbfgsb3.1",31.9874808063634,-5.0033005621385,1527.39935255051,0.173809523809524
"lbfgsb3.1",32.0447956669058,-4.9972158169597,2036.74837827682,0.167857142857143
"lbfgsb3.1",32,-4.99779952420071,1359.43148088455,0.178571428571429
"lbfgsb3.1",32,-5,1553.57259941101,0.161904761904762
"lbfgsb3.1",31.9413218379985,-5.13716434354908,767.322483062744,0.164285714285714
"lbfgsb3.1",32,-5,3188.87889909744,0.163095238095238
"lbfgsb3.1",31.1623965759606,-5.00090915464451,3307.82199931145,0.164285714285714
"lbfgsb3.1",31.9544104488762,-4.9793874868707,2276.08849000931,0.164285714285714
