"Optimizer","Cost","Gamma","Time","Error"
"hjn.50",32.001,-5.001,2.85366463661194,0.160759493670886
"hjn.50",32.99,-6,2.2749297618866,0.182278481012658
"hjn.50",32.0001,-5,1.57799553871155,0.177215189873418
"hjn.50",32.01,-5,1.56710696220398,0.175949367088608
"hjn.50",32.1,-5.01,1.94211173057556,0.173417721518987
"hjn.50",32.03,-4.99,1.96942448616028,0.175949367088608
"hjn.50",32,-5,1.27807307243347,0.177215189873418
"hjn.50",35.01,-6,1.87020540237427,0.167088607594937
"hjn.50",32.001,-4.99999,1.84011912345886,0.181012658227848
"hjn.50",32.9,-7.999,2.54057574272156,0.165822784810127
