"Optimizer","Cost","Gamma","Time","Error"
"nmkb.2",87.2346372461904,-9.94356718760332,17.3573215007782,0.139285714285714
"nmkb.2",40.3863010034188,-8.71573665256703,45.4336986541748,0.133333333333333
"nmkb.2",17.3509736605936,-9.5627401544781,49.8377203941345,0.135714285714286
"nmkb.2",17.7739254945741,-9.22062218657338,41.24919962883,0.134523809523809
"nmkb.2",15.2732677279481,-8.86969065250332,40.8482675552368,0.132142857142857
"nmkb.2",85.8085556343836,-9.99022730867653,49.6623673439026,0.133333333333333
"nmkb.2",20.1411792377211,-9.57471199269096,48.975780248642,0.135714285714286
"nmkb.2",72.3837763814358,-9.96826426350814,42.474237203598,0.133333333333333
"nmkb.2",16.858990295185,-9.04915654046186,43.2246127128601,0.133333333333333
"nmkb.2",47.7462654537886,-9.66499362406887,41.101625919342,0.133333333333333
