"Optimizer","Cost","Gamma","Time","Error"
"GWO.1",699.700884932188,-10,974.138432025909,0.148809523809524
"GWO.1",699.700884932188,-10,938.59966635704,0.148809523809524
"GWO.1",699.700884932188,-10,922.1483502388,0.148809523809524
"GWO.1",699.700884932188,-10,921.297691345215,0.148809523809524
"GWO.1",699.700884932188,-10,920.599601984024,0.148809523809524
"GWO.1",699.700884932188,-10,921.23433637619,0.148809523809524
"GWO.1",699.700884932188,-10,917.819974184036,0.148809523809524
"GWO.1",699.700884932188,-10,919.767913103104,0.148809523809524
"GWO.1",699.700884932188,-10,915.614171028137,0.148809523809524
"GWO.1",699.700884932188,-10,916.165298461914,0.148809523809524
