"Optimizer","Cost","Gamma","Time","Error"
"ga.3",54.9761395680252,-7.60721996659413,52.817211151123,0.142857142857143
"ga.3",98.8399004489183,-9.01627296209335,56.6855893135071,0.142857142857143
"ga.3",301.607353627682,-8.72379320859909,85.9033961296082,0.148809523809524
"ga.3",556.890385756467,-8.98758983320906,90.0008327960968,0.134523809523809
"ga.3",267.995671329539,-8.05942798630091,80.3774111270905,0.144047619047619
"ga.3",285.943532388981,-8.94638106590635,81.5923552513123,0.134523809523809
"ga.3",499.426453076954,-8.42963950065989,80.7674427032471,0.141666666666667
"ga.3",334.031627584016,-8.59538513914785,84.7450625896454,0.134523809523809
"ga.3",414.000387579203,-7.66637574136257,64.284660577774,0.144047619047619
"ga.3",141.196710486664,-9.1862144251354,47.0526580810547,0.132142857142857
