"Optimizer","Cost","Gamma","Time","Error"
"optim.1",32.1947683073565,-4.94712951882385,921.815461397171,0.175
"optim.1",31.9999952890529,-4.77817691023504,568.323905944824,0.166666666666667
"optim.1",32,-5,551.779741287231,0.173809523809524
"optim.1",31.1484856086999,-5.07617012612999,666.6099152565,0.160714285714286
"optim.1",29.450298405727,-5.41024491217689,333.246995449066,0.165476190476191
"optim.1",11.5909039672926,-8.3190139396093,279.559257030487,0.142857142857143
"optim.1",32.0080541897756,-4.99758828307268,955.093979358673,0.166666666666667
"optim.1",33.0212841065922,-4.97513323315158,637.693451881409,0.167857142857143
"optim.1",31.8811968291453,-4.95915204034455,815.830326080322,0.18452380952381
"optim.1",32.3650602283131,-5.00760530384151,733.643981456757,0.167857142857143
