"Optimizer","Cost","Gamma","Time","Error"
"hjn.1",24.97,-8.9,318.125657081604,0.132142857142857
"hjn.1",42,-10,210.65137219429,0.134523809523809
"hjn.1",38,-10,208.243458747864,0.134523809523809
"hjn.1",30.999998,-6.000001,282.892476558685,0.140476190476191
"hjn.1",38,-6,237.763419151306,0.141666666666667
"hjn.1",33,-3,349.764879465103,0.161904761904762
"hjn.1",35,-8,211.671014070511,0.134523809523809
"hjn.1",34,-9,239.113306283951,0.135714285714286
"hjn.1",30,-8.899999,293.107450008392,0.135714285714286
"hjn.1",28,-8,246.861470937729,0.136904761904762
