"Optimizer","Cost","Gamma","Time","Error"
"hjkb.2",29.718578338623,-8.19424438476562,1117.72612190247,0.133333333333333
"hjkb.2",33.9304656982422,-5.70600891113281,1497.26568317413,0.157142857142857
"hjkb.2",29.4207077026367,-9.24611282348633,1367.87456870079,0.134523809523809
"hjkb.2",35.361400604248,-9.99884033203125,1017.5529358387,0.132142857142857
"hjkb.2",32.2790908813477,-8.71590423583984,1210.73503184319,0.138095238095238
"hjkb.2",29.8940391540527,-8.92675018310547,1117.18854165077,0.132142857142857
"hjkb.2",31.2184143066406,-8.11286163330078,1075.53310060501,0.136904761904762
"hjkb.2",27.0586776733398,-9.54498291015625,1010.00506949425,0.136904761904762
"hjkb.2",32.9992332458496,-6.12426376342773,1391.46394944191,0.146428571428571
"hjkb.2",34.0443496704102,-7.5677490234375,1107.60043287277,0.140476190476191
