"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"alo.2",3999.6438257347,11,6,0.0481572757873308,9.74865177850685,7485.37854790687
"alo.2",3304.99452853984,10,7,0.0314978305488667,7.278738883551,5626.06732559204
"alo.2",2767.62031916415,10,6,0.0434491793900491,7.76788681005207,5668.23856973648
"alo.2",2638.49120257292,13,6,0.0561397664088911,8.31213238948991,5983.74971985817
"alo.2",1879.45974064311,12,7,0.0743011977983385,7.89545605170672,3917.11744570732
"alo.2",2027.45021599475,5,6,0.0534295029622876,7.39170677915502,3292.22059464455
"alo.2",2824.60251977521,8,7,0.0466787979595561,8.72031289477824,4091.9588739872
"alo.2",3597.49125783998,9,8,0.0374021107034828,8.07973168026818,5764.30366873741
"alo.2",3754.99980362505,8,7,0.0265772021160733,7.65574634056875,5347.88962292671
"alo.2",3717.66259347369,6,6,0.0345492157257646,8.00483230507101,5084.79331851006
