"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjkb.1",2000.36650085449,11,5,0.0559213256835938,7.55468513737275,5751.31562113762
"hjkb.1",1999.55975723267,8,5,0.00951171875,7.54165385062623,3220.85361647606
"hjkb.1",1999.61935424805,8,5,0.0206010437011719,7.10981874200744,3291.00430989265
"hjkb.1",1998.9994392395,8,5,0.02181298828125,7.09848119736719,3775.82571721077
"hjkb.1",1999.3740196228,15,7,0.0104920959472656,8.06801868084688,5786.34236645699
"hjkb.1",2001.15621948242,9,7,0.0391404724121094,7.89452149584948,4775.43226385117
"hjkb.1",2000.30899047852,6,5,0.0112245178222656,7.2517105538965,2849.13905906677
"hjkb.1",2000.92139434814,8,5,0.0372178649902344,7.41802084834367,3206.9149787426
"hjkb.1",2000.028175354,9,6,0.0604302978515625,8.03030948659161,4150.42644786835
"hjkb.1",2001.69202041626,11,5,0.0449960327148438,7.69111268496172,4924.70670819283
