"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"optim.1",1999.72470348287,8,5,0.0143337229841171,10.4197952281089,1698.35216712952
"optim.1",1998.99893385616,8,5,0.0263836691764222,14.1888955543981,1263.81805300713
"optim.1",2000.87055221246,8,5,0.0229336488697736,8.50104684225448,1347.23441290855
"optim.1",2000.0015506601,8,5,0.0100002106168787,8.51604081138174,920.309199333191
"optim.1",2000.04191883127,8,5,0.0100096439449995,8.28176764235521,1053.91822314262
"optim.1",2000.75931025636,8,5,0.03871148730317,8.43916549820221,1104.49854707718
"optim.1",1999.7510943461,8,5,0.0063969002396348,9.98210503867348,1532.91453909874
"optim.1",2000.57998143704,8,5,0.0100086771360414,8.7182278447125,1225.08010101318
"optim.1",2000.13401237192,8,5,0.00999860895477755,9.92344462113658,751.908109664917
"optim.1",1999.98762397882,8,5,0.00999944898688246,10.2380242250978,662.681393384933
