"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"optim.2",1999.99955814818,8,5,0.0100000628718441,7.82625595176031,4821.01221609116
"optim.2",1999.93318599911,8,5,0.0214786928919314,7.6166506344887,8839.32904434204
"optim.2",1991.93890230076,12,7,0.0563306579470307,7.73390517957259,9403.95437455177
"optim.2",2000.11259419551,8,5,0.00924090194485218,7.30436671748904,5666.54613113403
"optim.2",2000.02651650445,8,5,0.0100076358970493,8.06917258283417,2925.07524609566
"optim.2",2000.14592113212,8,5,0.0100191829051983,7.80083951431241,6916.62542319298
"optim.2",2001.13749145916,8,5,0.00998569805719444,7.61045428126321,3930.68289637566
"optim.2",2000.64170906697,8,5,0.00995648686347656,7.78986872996345,3171.84795808792
"optim.2",1999.09476083422,8,5,0.0307974731118463,7.97932224121245,2154.53427791595
"optim.2",1999.99999971327,8,5,0.0100000002776915,7.52298067233113,3180.69648718834
