"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.50",2003,10,5,0.001001,20.6710153661694,21.8857119083405
"hjn.50",2000.0000001,8,5,0.001,17.9656645991961,22.9367935657501
"hjn.50",2000.999,8,5,0.01,18.612521068688,26.0360260009766
"hjn.50",2001,8,6,0.01,18.7136988745625,18.1069674491882
"hjn.50",2001.9,8,5,0.1,18.1750907543245,26.0089371204376
"hjn.50",2001.02,9,6,0.01,18.5240491223269,24.8944623470306
"hjn.50",1999.9001,8,5,0.01,16.9185055324906,22.3428530693054
"hjn.50",2000,10,5,0.1,19.8717055303695,17.7840986251831
"hjn.50",2002.99,6,5,0.01,18.6718471139983,23.9882562160492
"hjn.50",2002,9,5,0.09,20.6919432008978,24.7869544029236
