"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"sca.1",912.323783820644,4,7,0.0488402050614156,9.82112780102486,652.376395225525
"sca.1",2575.30148868158,6,7,0.0121108696269931,7.8800037623922,731.120696783066
"sca.1",5000,6,5,0.00134120468080534,9.9562826354347,1099.22574520111
"sca.1",514.721997407674,11,5,0.0650586562316555,8.99589618214433,791.257038593292
"sca.1",5000,4,5,0.00621247033016462,8.4475382529202,551.387122631073
"sca.1",2232.56870994746,10,6,0.0195790942072673,9.89990907846541,682.178406000137
"sca.1",4895.04494128597,9,5,0.0379185791863603,9.95441908207825,829.816183567047
"sca.1",4625.22381436478,10,5,0.0201700360221471,9.54054019728254,1309.88747358322
"sca.1",1663.68287565797,3,5,0.058278168826952,10.2915330413866,738.98681139946
"sca.1",3477.00187103363,11,5,0.00581577847422529,10.9972961502838,819.889811754227
