"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"da.2",3871.92837955243,9,6,0.0653020459969615,8.01961258185438,5389.80831003189
"da.2",3400.48530591063,10,6,0.0275907851012659,7.55002210014089,5128.31146812439
"da.2",4168.19904161981,11,6,0.0192304769252125,7.87998060994349,4392.36969900131
"da.2",1786.82937349891,3,6,0.0411470195374876,7.52973293511553,2505.72009539604
"da.2",3419.7583387248,5,7,0.0485505578033981,8.44857405143592,2000.75872778893
"da.2",1399.97884160109,13,7,0.0349475192466014,8.24339787757313,3215.8922753334
"da.2",3575.23660621373,9,7,0.0467927580918724,7.77528383622099,4904.03384327888
"da.2",4314.18964938726,7,8,0.0805159607485378,7.99413296584855,4152.49286556244
"da.2",4333.88061012357,12,7,0.0524662254427453,7.20750958305973,5595.23307347298
"da.2",1756.53086316254,7,5,0.0257164772648769,7.34459755340498,3527.76564502716
