"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"pso.1",3389.09076637821,9,8,0.00958320053032637,8.83745353510414,3329.48802733421
"pso.1",2622.45229691664,12,5,0.1,11.7722538102124,5381.51824140549
"pso.1",2480.22597728354,10,6,0.0406714397876058,10.1356355094216,1844.16032290459
"pso.1",866.764984730165,9,6,0.1,11.4951504955024,4404.95266962051
"pso.1",3299.70177313033,7,8,0.1,9.16400873006512,3118.19743585587
"pso.1",2283.03216223662,4,6,0.1,10.8232086491741,2269.09089612961
"pso.1",2966.91546555226,5,5,0.1,9.91389720812289,2431.0997710228
"pso.1",3028.94438664662,8,5,0.0580986456303968,11.097073824189,3880.98848319054
"pso.1",2933.29289668286,5,5,0.0337870469505433,8.81892654353264,2502.51098775864
"pso.1",4427.99458201333,10,5,0.0203250439719309,8.59180538330814,3438.4889960289
