"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.300",2001,8,5,0.01,5.35091914131827,162.74482011795
"hjn.300",1999.99999,9,6,0.01,5.16041547738044,215.760591983795
"hjn.300",2002,10,5,0.01,5.41982875620991,226.161970376968
"hjn.300",2000.1,8,5,0.01,5.1204370335583,238.224584579468
"hjn.300",2003.99,4,5,0.01,5.86096446316621,127.377943754196
"hjn.300",1998.999999,8,5,0.01,5.00513597098269,246.720396518707
"hjn.300",2002,3,6,0.01,5.85811622772357,142.538946151733
"hjn.300",2000,8,6,0.01,5.33377041717924,161.252729415894
"hjn.300",2001,9,6,0.01,5.19542012737034,175.013499259949
"hjn.300",2001,9,5,0.01,4.83300144498578,198.564054250717
