"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"ga.2",2257.13766186964,6,8,0.0404289955392014,6.96455868186219,4602.24817013741
"ga.2",3232.13787976177,11,7,0.0305514507985396,6.88921700291518,7056.5035712719
"ga.2",2271.41350503266,9,7,0.0618731677532196,6.91910258252098,7821.15664744377
"ga.2",3315.36112172902,10,6,0.0293779820203781,6.92662748548995,8936.43544578552
"ga.2",3261.08391166199,14,5,0.00960262869135477,7.22152462169416,4388.59841680527
"ga.2",2787.46902274038,11,7,0.0359672535843048,7.11951148282797,5600.08983922005
"ga.2",1932.12561488152,11,7,0.0426041036844254,6.9333923072663,6566.54179310799
"ga.2",3052.99602366749,12,6,0.0460395311262246,7.05236885550629,6626.11169672012
"ga.2",1039.79586920468,8,7,0.0786071225698106,7.11803136776969,3787.21439981461
"ga.2",3008.25283132493,9,7,0.0396936386823654,6.97935762175361,7877.69043064117
