"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"woa.1",1164.57813427551,14,6,0.0320188419006299,9.02276578619162,853.283050298691
"woa.1",1732.07819872993,6,9,0.0137543745034672,11.3013430375572,660.754433631897
"woa.1",4029.06328933765,3,6,0.0170606653382828,7.65454219186057,730.352598667145
"woa.1",4545.06531313719,15,7,0.0439452125816263,8.33923385876465,2441.07872700691
"woa.1",3418.52377925853,7,5,0.0331202460636374,9.2925077557444,1241.64029359818
"woa.1",3813.61470448892,3,6,0.0146896937540443,9.6996807666791,666.660463094711
"woa.1",2354.80069402278,12,6,0.0509170088499376,7.81678164064938,1312.4088344574
"woa.1",3605.75646469143,4,10,0.0129811377037292,9.37668144873331,819.7626080513
"woa.1",2389.74498661966,5,6,0.0090330633815324,9.18357723681666,676.949861764908
"woa.1",3954.66917171114,5,7,0.00691899099659479,7.82892178499123,990.575293779373
