"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"lbfgsb3.1",2000.00522054956,8,5,0.0100295418702605,8.51169422502239,2871.43829131126
"lbfgsb3.1",1999.99240257429,8,5,0.00992307993289628,9.45657883250677,2669.39490175247
"lbfgsb3.1",2000.00848880398,8,5,0.0100430077037475,8.32417844924561,6404.4164648056
"lbfgsb3.1",2000.00851345804,8,5,0.0100847626923571,14.5168049810746,2617.43783354759
"lbfgsb3.1",2000.33711939007,8,5,0.00995650723262317,9.45570325690956,4977.62751698494
"lbfgsb3.1",2000.08549163787,8,5,0.0100770962172244,8.54285683034135,7110.91314315796
"lbfgsb3.1",2000,8,5,0.01,8.57460699290509,3689.85775256157
"lbfgsb3.1",2000.03312215872,8,5,0.0105308845336015,9.73570971339932,2101.37071442604
"lbfgsb3.1",2002.58181134077,8,5,0.00957692008926122,8.6824992767207,2809.33504891396
"lbfgsb3.1",1999.99865383497,8,5,0.0100024668357271,8.51777886151631,4711.90855503082
