"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"Rcgmin.1",2000,8,5,0.01,8.2031854659434,60.9766130447388
"Rcgmin.1",2000,8,5,0.01,8.06119123144804,60.5770790576935
"Rcgmin.1",2000,8,5,0.01,7.85599609824064,59.9588711261749
"Rcgmin.1",2000,8,5,0.01,8.17198032215995,59.9298295974731
"Rcgmin.1",2000,8,5,0.01,8.2958666514184,66.325560092926
"Rcgmin.1",2000,8,5,0.01,8.06109931002671,59.7882869243622
"Rcgmin.1",2000,8,5,0.01,7.94881829124639,66.558737039566
"Rcgmin.1",2000,8,5,0.0100000006767798,7.08474685321139,12166.3847112656
"Rcgmin.1",2000,8,5,0.01,8.20398904451007,57.3389630317688
"Rcgmin.1",2000,8,5,0.01,8.41326817110227,50.8592436313629
