"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.100",2001,7,5,0.01,10.1070524074993,60.4549968242645
"hjn.100",2000,8,5,0.01,12.2391363666719,44.6844439506531
"hjn.100",2001.9998,5,5,0.0101,12.3334964174349,52.7887589931488
"hjn.100",2003,8,5,0.01,11.7400934300893,58.3564326763153
"hjn.100",2000,8,5,0.02,12.794552999668,54.6918840408325
"hjn.100",2000,8,6,0.01,11.507367408389,65.0297977924347
"hjn.100",2006,9,5,0.01,8.05402566492607,75.3326749801636
"hjn.100",2001,11,5,0.01,11.002446006155,88.8107497692108
"hjn.100",1997,4,5,0.01,10.4758565084084,40.0973515510559
"hjn.100",2000,8,5,0.01,11.2146073653342,43.6332108974457
