"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.2",2001.01,8,5,0.01,7.11636273198386,2385.76855587959
"hjn.2",2000.0000001,9,5,0.01,7.15707613125896,3108.98423171043
"hjn.2",1999,9,5,0.0099,7.03118202552947,3239.64149022102
"hjn.2",1999,9,5,0.01,7.1331224072561,2594.09927988052
"hjn.2",2005,7,5,0.01,7.11942932292516,2072.02452588081
"hjn.2",1999.99,8,5,0.01,7.1905831740473,1956.93155741692
"hjn.2",1997.01,8,7,0.01,7.24728492526682,3267.01341700554
"hjn.2",2000,8,5,0.009,7.14720848648347,2313.98172783852
"hjn.2",2001.99,9,5,0.01,7.09232612699407,3563.99511194229
"hjn.2",2001,8,5,0.01,7.04656672151636,2631.47025990486
