"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"Rcgmin.2",2000,8,5,0.01,7.41306030288152,230.938173294067
"Rcgmin.2",2000,8,5,0.01,7.46415498624734,289.279485464096
"Rcgmin.2",2000,8,5,0.01,7.36572082339208,288.819533824921
"Rcgmin.2",2000,8,5,0.01,7.16931020701034,289.203839063644
"Rcgmin.2",2000,8,5,0.01,7.52237794326937,317.531066417694
"Rcgmin.2",2000,8,5,0.01,7.35341478934033,259.338497638702
"Rcgmin.2",2000,8,5,0.01,7.52274543161433,289.024330615997
"Rcgmin.2",2000,8,5,0.01,7.21127973594414,289.124699115753
"Rcgmin.2",2000,8,5,0.0100000351484927,7.00742841363709,12463.687568903
"Rcgmin.2",2000.00000000002,8,5,0.0100000230662351,7.30953753032728,2963.36874842644
