"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.3",2000.09,7,5,0.01,8.28655458048343,442.823996543884
"hjn.3",2003,9,5,0.01,7.70128735386333,346.152475357056
"hjn.3",2000.98,8,5,0.01,8.34781161282492,314.490912437439
"hjn.3",2003,7,5,0.0099999,7.92784648165677,280.296230077744
"hjn.3",2003,8,5,0.01,8.1856948090734,309.912115812302
"hjn.3",2001,7,5,0.01,8.26692807035152,252.76283788681
"hjn.3",1998.99,8,5,0.01,8.25346582932712,369.117787837982
"hjn.3",2001.01001,9,5,0.01,7.88568043008182,593.268715143204
"hjn.3",2002,9,6,0.01,8.14131066392304,380.291517496109
"hjn.3",2000.989,8,5,0.01,8.09907406760177,366.267843008041
