"NumTrees","MinNode","Shrinkage","IntDepth","MSE","MSE.UCL","Time"
13000,10,0.01,9,NA,NA,0.325103521347046
13000,11,0.01,9,NA,NA,2.8679506778717
13000,12,0.01,9,NA,NA,0.0289583206176758
13000,13,0.01,9,NA,NA,0.0269746780395508
13000,14,0.01,9,NA,NA,0.0271251201629639
13000,15,0.01,9,NA,NA,0.0269820690155029
13500,5,0.01,9,547.257591962522,743.590152488089,53.94984126091
13500,6,0.01,9,613.650179587443,954.025771121034,39.750922203064
13500,7,0.01,9,618.426367215348,829.012057816767,33.5051743984222
13500,8,0.01,9,634.265097100557,808.668323358804,27.8885071277618
13500,9,0.01,9,892.934740565862,1190.79111877342,26.67072057724
13500,10,0.01,9,NA,NA,0.0286476612091064
13500,11,0.01,9,NA,NA,0.0268692970275879
13500,12,0.01,9,NA,NA,0.0266680717468262
13500,13,0.01,9,NA,NA,0.0270490646362305
13500,14,0.01,9,NA,NA,0.0268938541412354
13500,15,0.01,9,NA,NA,0.0269894599914551
14000,5,0.01,9,495.073450647366,691.801738605072,51.945720911026
14000,6,0.01,9,678.958929989043,1024.76949604114,41.5580418109894
14000,7,0.01,9,497.938699507349,803.830010238716,34.1882016658783
14000,8,0.01,9,655.139192590177,931.98207619312,28.6923234462738
14000,9,0.01,9,829.065429859866,1156.57480343878,27.4416933059692
14000,10,0.01,9,NA,NA,0.0290029048919678
14000,11,0.01,9,NA,NA,0.0270950794219971
14000,12,0.01,9,NA,NA,0.0271537303924561
14000,13,0.01,9,NA,NA,0.0271627902984619
14000,14,0.01,9,NA,NA,0.0273606777191162
14000,15,0.01,9,NA,NA,0.0273494720458984
14500,5,0.01,9,547.099726711551,772.974111709409,54.7720487117767
14500,6,0.01,9,490.11945410034,705.628226673736,43.0111281871796
14500,7,0.01,9,525.833539623798,808.593858156266,35.5190348625183
14500,8,0.01,9,648.467633103908,935.415496357529,29.6162066459656
14500,9,0.01,9,751.826699235717,1121.86218784542,28.910374879837
14500,10,0.01,9,NA,NA,0.0285139083862305
14500,11,0.01,9,NA,NA,0.0271329879760742
14500,12,0.01,9,NA,NA,0.026989221572876
14500,13,0.01,9,NA,NA,0.0270941257476807
14500,14,0.01,9,NA,NA,0.0270602703094482
14500,15,0.01,9,NA,NA,0.0271852016448975
15000,5,0.01,9,657.258211397348,860.786239760789,57.2679860591888
15000,6,0.01,9,560.892274285887,764.247935175798,44.0963242053986
15000,7,0.01,9,589.077455352747,865.287918691158,37.1218044757843
15000,8,0.01,9,625.433166745787,904.531892208843,30.5047700405121
15000,9,0.01,9,795.362486910821,960.189010444552,30.0497574806213
15000,10,0.01,9,NA,NA,0.027806282043457
15000,11,0.01,9,NA,NA,0.0277347564697266
15000,12,0.01,9,NA,NA,0.0272281169891357
15000,13,0.01,9,NA,NA,0.0273113250732422
15000,14,0.01,9,NA,NA,0.0275394916534424
15000,15,0.01,9,NA,NA,0.0276439189910889
15500,5,0.01,9,530.37234100415,751.169336590121,58.2922048568726
15500,6,0.01,9,576.736586294115,808.706162015178,47.3679368495941
15500,7,0.01,9,550.075315907491,903.813054183212,39.3392779827118
15500,8,0.01,9,640.96734394681,900.489527758486,32.7327544689178
15500,9,0.01,9,815.552095846266,1191.26748740719,32.1273398399353
15500,10,0.01,9,NA,NA,0.027984619140625
15500,11,0.01,9,NA,NA,0.0270974636077881
15500,12,0.01,9,NA,NA,0.0270576477050781
15500,13,0.01,9,NA,NA,0.0270681381225586
15500,14,0.01,9,NA,NA,0.0270481109619141
15500,15,0.01,9,NA,NA,0.0270299911499023
16000,5,0.01,9,562.068249049055,817.225926792102,61.5012934207916
16000,6,0.01,9,524.072167446659,832.49627154789,47.3488550186157
16000,7,0.01,9,812.419255468096,1209.85233270416,39.2301442623138
16000,8,0.01,9,621.395981793566,955.217567219759,33.4445068836212
16000,9,0.01,9,805.626653062016,1106.55725047343,32.1530349254608
16000,10,0.01,9,NA,NA,0.029620885848999
16000,11,0.01,9,NA,NA,0.0272855758666992
16000,12,0.01,9,NA,NA,0.0274064540863037
16000,13,0.01,9,NA,NA,0.145015001296997
16000,14,0.01,9,NA,NA,0.0271115303039551
16000,15,0.01,9,NA,NA,0.0270869731903076
16500,5,0.01,9,533.122655663013,803.228045108607,65.0106790065765
16500,6,0.01,9,506.970444038362,720.412163737437,48.7789568901062
16500,7,0.01,9,422.902134716482,687.112663876079,40.6060221195221
16500,8,0.01,9,574.28559924925,893.644090202131,34.1100089550018
16500,9,0.01,9,842.420386744746,1220.47824819753,33.1461837291718
16500,10,0.01,9,NA,NA,0.0276999473571777
16500,11,0.01,9,NA,NA,0.0271065235137939
16500,12,0.01,9,NA,NA,0.0268330574035645
16500,13,0.01,9,NA,NA,0.027061939239502
16500,14,0.01,9,NA,NA,0.0267276763916016
16500,15,0.01,9,NA,NA,0.0269033908843994
17000,5,0.01,9,656.65126107235,1024.5274358784,63.6209406852722
17000,6,0.01,9,624.829511086545,952.838977816075,50.8118698596954
17000,7,0.01,9,506.747902734356,812.252827014158,41.5848760604858
17000,8,0.01,9,564.266997095366,813.68458371259,35.1164627075195
17000,9,0.01,9,1005.7981435009,1368.45883843978,33.7756564617157
17000,10,0.01,9,NA,NA,0.0289525985717773
17000,11,0.01,9,NA,NA,0.0277063846588135
17000,12,0.01,9,NA,NA,0.027271032333374
17000,13,0.01,9,NA,NA,0.0273613929748535
